fret,below_cutoff,price_dist,lag_ret,vol,vol_x_lagret,hour_of_day,day_of_week,lag_ret_eth,lag_ret_xrp,lag_ret_neg,netflow_bitt,netflow_huob,netflow_krak,netflow_aggplbt
-75.43314,0.0,5.6938477,0.0025005022,0.03695965,9.2417686e-05,15,2,0.0014385356,0.0038720653,1,-4.673824,0.0,1.4689527,192.37689
-96.553406,1.0,-1.1049805,-0.00090582273,0.03701875,-3.3532426e-05,16,2,-0.0006347379,0.002952417,1,17.354889,23.032005,0.0,163.45093
-4.7572994,1.0,-32.03369,0.009513232,0.07335425,0.000697836,0,3,-0.006205201,0.0,1,132.21158,23.294895,0.0,412.8934
7.1333194,0.0,0.70996094,-0.012617565,0.08667856,-0.0010936724,12,5,-0.0052710143,0.00024272338,1,-6.241094,27.474178,0.0,64.01834
-18.52923,1.0,-37.206055,0.018264174,0.086993136,0.0015888578,14,5,0.011478403,-0.0050507346,1,23.835949,-0.49975,1.0997094,6.107876
-66.59294,1.0,-27.580078,0.007010664,0.07544065,0.00052888907,22,5,-0.011223327,0.0026113468,1,9.459452,0.0,4.108085,162.77287
191.37363,0.0,18.713867,-0.010287328,0.068172984,-0.0007013178,5,6,0.0071430984,-0.0012575467,1,31.357716,-7.8848834,0.0,75.499756
128.34833,0.0,30.439941,0.027213588,0.13948804,0.0037959702,1,0,0.03168807,0.0019163598,1,3.634984,0.0,0.0,-118.43781
86.38239,1.0,-45.431152,0.006447023,0.09486307,0.0006115844,18,0,0.0032401257,0.005358344,1,1.9749212,9.282722,0.0,107.97805
95.42621,1.0,-8.496094,0.01127174,0.092132166,0.0010384899,22,0,0.00064353994,-0.0046284595,1,14.927731,0.0,0.0,-126.71216
-30.990513,1.0,-34.496094,0.007980938,0.07034604,0.0005614274,16,4,-0.0015015015,-0.014916281,1,-0.89126647,7.3813405,0.08379685,0.94615746
100.574646,0.0,5.3325195,-0.014714615,0.064824104,-0.00095386175,2,5,-0.004234106,0.0029864353,1,-1.0978836,7.0098042,-2.2804875,0.31336752
1.0294677,0.0,32.35254,0.00045320732,0.029807458,1.3508958e-05,21,6,0.00102671,-0.002991149,1,0.93362606,0.0,1.8927665,2.315742
