fret,high_flow,price_dist,lag_ret,vol,vol_x_lagret,hour_of_day,day_of_week,lag_ret_eth,lag_ret_xrp,lag_ret_neg,netflow_bitt,netflow_huob,netflow_krak,netflow_aggplbt
78.95994,0,47.829956,0.002998893,0.09286402,0.00027848926,13,4,-0.00848964,0.114481986,0,-4.929371e-07,0.0,60.0,-56.102142
42.94192,0,48.360962,0.0005067672,0.0861163,4.3640914e-05,14,4,-0.010473934,0.027221309,0,2.5361266,0.0,51.10546,-62.977047
-39.001453,0,58.668945,0.009832475,0.08634817,0.00084901624,15,4,-0.013844724,-0.031499937,0,0.0,0.0,3.5549302,26.23964
9.761836,0,71.946045,-0.0009729311,0.08947064,-8.704877e-05,18,4,-0.009206051,-0.036940653,0,0.0,0.0,16.685608,-11.672217
14.209318,0,73.80896,0.0017378813,0.08783647,0.00015264936,19,4,0.015023858,-0.016747706,0,13.165649,0.0,0.0,-25.520555
16.58471,1,70.920044,-0.0055824905,0.06592687,-0.00036803613,21,4,0.0016345658,-0.011999998,0,1.0852998,0.0,40.770187,52.79321
-12.969417,0,76.920044,0.005602659,0.065897554,0.00036920153,22,4,0.0025615185,0.03744944,0,0.2499,0.0,0.0,-36.88577
-16.321087,0,79.63501,-0.0017143068,0.063875176,-0.00010950165,0,5,0.01378239,0.05211414,0,1.3399,0.0,-0.078475945,-0.17210388
11.536997,1,76.688965,-0.0005420951,0.0513757,-2.7850514e-05,3,5,0.0021729958,-0.055652194,0,-0.75,0.0,0.0,39.780617
40.900574,0,76.979004,0.00026938054,0.050541475,1.361489e-05,4,5,0.0017868757,0.016574627,0,0.0,0.0,5.871405,4.5673437
41.572327,1,78.698975,0.0015970328,0.044993643,7.1856324e-05,5,5,8.0197555e-05,0.0067934245,0,0.0,0.0,0.0,41.256634
29.66176,0,80.708984,-0.00032102488,0.04848964,-1.5566382e-05,7,5,-0.004068037,0.00048537276,0,-0.214995,0.0,32.879627,7.889401
4.4389863,0,91.954956,0.010406106,0.050100345,0.0005213495,8,5,-0.014024757,-0.010674376,0,0.0,0.0,0.0,-27.547247
-2.5608354,1,94.561035,0.0023866177,0.05060572,0.00012077651,9,5,0.0078570265,-0.02746447,0,1.075,0.0,72.47599,41.532646
-16.66471,0,96.53003,0.0017988893,0.04947537,8.9000714e-05,10,5,0.0036852388,0.05395866,0,-0.655,0.0,22.6495,-60.835526
-44.358112,1,95.66101,-0.00030105727,0.04653896,-1.4010892e-05,13,5,-0.0028519377,0.005188697,0,0.0,0.0,77.21597,40.16357
-11.627179,0,79.63403,-0.0006562586,0.041941334,-2.7524362e-05,16,5,0.011480537,-0.014479217,0,0.0,0.0,-0.5795063,3.4435081
-2.0383043,0,76.035034,-0.005128596,0.040417492,-0.00020728499,18,5,-0.0074985134,0.010000034,0,1.9999,0.0,-11.299999,-2.0494623
-3.6375375,0,217.31396,0.001699192,0.024274906,4.1247727e-05,11,1,0.0023921612,0.00088809244,0,-0.60983086,0.0,-521.8377,-11.204395
-18.834738,0,219.24902,0.0015896134,0.02361445,3.7537844e-05,12,1,0.004264438,0.0,0,7.5003,0.0,10.777672,-242.65103
-2.694833,0,216.24902,-0.0042604827,0.024760542,-0.00010549186,14,1,-0.002887421,-0.0076900083,0,0.0,0.0,0.0,-139.34843
7.539492,0,214.55396,-0.002751507,0.022951677,-6.31517e-05,16,1,0.0005545865,-0.012882048,0,0.0,0.0,1.7705134,-97.766045
-4.768365,1,215.84497,0.0010629545,0.022491897,2.3907864e-05,17,1,-0.007052877,0.0042488663,0,0.0,0.0,9.892162,91.22205
-6.995891,0,216.91504,0.0008801026,0.022564195,1.9858808e-05,18,1,0.0036573363,-0.009368391,0,0.0004,0.0,-59.58323,17.83112
-4.8573294,0,215.16895,-0.0028122545,0.02290168,-6.440535e-05,21,1,0.0018265954,-0.009480123,0,0.0,0.0,0.11901477,5.561865
7.8584814,1,216.37195,0.0009899882,0.022436393,2.2211765e-05,22,1,0.0050858725,0.007101055,0,-0.505,0.0,-1.0167942,37.25211
6.6897836,0,216.75806,0.00031742625,0.022203635,7.048017e-06,23,1,0.005327465,0.014101742,0,-5.0,0.0,-53.74155,-8.66365
-0.1487617,0,214.59705,-0.0023712532,0.022771625,-5.399729e-05,1,2,0.004215639,0.0009143482,0,0.0,0.0,0.0,2.4290946
-4.150471,0,219.61597,0.0041321693,0.023595765,9.7501696e-05,2,2,-0.0012916857,0.0036541652,0,0.0,0.0,-27.693819,-39.314964
-23.19757,0,218.42395,-0.0012230886,0.026994908,-3.3017164e-05,4,2,-0.0033459829,-0.010000075,0,0.024654806,0.0,0.0,-1.3969785
5.5996213,0,209.72205,-0.0011245615,0.025724597,-2.8928893e-05,9,2,0.002479044,-0.0012456694,0,-0.2329058,0.0,-25.027956,-94.8365
0.07119282,0,212.17102,-0.0007081513,0.025412748,-1.7996072e-05,11,2,-0.002414428,-0.0015570577,0,0.0,0.0,0.0,-23.442017
7.1982737,0,215.06201,-0.00092582445,0.025485784,-2.3595361e-05,13,2,-0.0031867535,-0.0018732289,0,0.0,0.0,0.25191987,-16.84155
6.1167536,0,215.20105,0.000114428796,0.025119286,2.8743696e-06,14,2,-0.0019029205,0.007506978,0,-1.0,0.0,2.6716113,0.70293796
10.367435,0,216.21301,0.0008327535,0.024740726,2.0602925e-05,15,2,0.0021163023,-0.013970822,0,-0.20055525,0.0,0.20070723,-2.3673172
8.742246,0,217.37903,0.0009587265,0.024047147,2.3054637e-05,16,2,0.004737363,-0.00062975707,0,0.0,0.0,37.242435,10.384915
10.307402,0,217.82703,0.0003680021,0.023945887,8.812137e-06,17,2,-0.0013255007,0.017013334,0,0.3896,0.0,0.0,0.3896
1.2492977,1,218.44604,0.0005082976,0.023475077,1.1932325e-05,18,2,0.0011376101,-0.013630777,0,-0.10841619,0.0,0.0,329.90726
12.882905,0,221.02197,-0.000119554476,0.023690766,-2.832337e-06,20,2,-0.002311335,0.013823366,0,0.0,0.0,0.69727594,-1.2980473
11.672419,0,221.625,-0.0004835008,0.023543589,-1.1383344e-05,22,2,-0.0051463745,-0.023052933,0,0.0,0.0,0.0,2.4726987
8.219108,0,225.29297,0.0030025325,0.023514165,7.0602044e-05,23,2,-0.0010768977,-0.01275514,0,0.0,0.0,-1.1690538,-104.23558
-8.8024435,0,226.94202,0.0013458397,0.023546856,3.1690295e-05,0,3,-0.04396959,-0.019702828,0,8.207124,0.0,-1.7905742,-98.94986
2.9622226,0,229.58105,-0.0014001396,0.022328211,-3.1262614e-05,2,3,-0.009940179,-0.0044007986,0,0.0,0.0,0.0,-53.806545
8.916811,0,228.05505,-0.0015504401,0.019288437,-2.9905566e-05,4,3,0.0019438901,0.046306122,0,0.0,0.0,0.0,-41.616024
12.436556,0,230.09094,0.0016578154,0.016017333,2.6553782e-05,5,3,0.004860292,0.0054053837,0,0.0,0.0,-1.0346379,0.8356386
12.908856,0,231.052,0.00078129146,0.015713073,1.22764895e-05,6,3,0.00019901116,0.029569931,0,-0.115,0.0,0.0,-82.65976
