date,htime,after_auth,close_coindesk,ret_coindesk,vol,fret,flow,flow_scaled,netflow_lsg,netflow_plbt,netflow_oth_noplbt,price_dist,round_prc_dist,below_cutoff,in_bandwidth,inst,lag_ret,vol,vol_x_lagret,hour_of_day,day_of_week,lag_ret_eth,lag_ret_xrp,lag_ret_neg,netflow_bitt,netflow_huob,netflow_krak,netflow_aggplbt,lag_ret_neg
2017-06-11,2017-06-11 03:00:00,0,2908.36,-0.007854615,0.029410789,2.8835242,124.9005,1.249005,124.900505,-1.5378297e-06,11.0,-68.61499,-65.0,,0,,0.0015755671,0.029410789,4.633867e-05,3,6,-0.006024096,-0.022025937,1,-1.5378297e-06,11.0,0.0,124.9005,1
2017-06-11,2017-06-11 04:00:00,0,2907.6226,-0.0002535961,0.030007655,2.2401161,31.75621,0.3175621,19.406998,12.3492155,27.2667,-91.63989,-95.0,,0,,-0.007854615,0.030007655,-0.00023569858,4,6,0.0070605655,0.0038432956,1,0.0,27.2667,0.0,31.75621,1
2017-06-11,2017-06-11 05:00:00,0,2913.4163,0.0019925905,0.030033914,6.570436,24.648043,0.24648042,25.566666,-0.9186237,-26.200253,-92.37744,-95.0,,0,,-0.0002535961,0.030033914,-7.616484e-06,5,6,-0.010651997,-0.004556096,0,-2.973582,0.0,-26.200253,24.648043,0
2017-06-11,2017-06-11 06:00:00,0,2910.87,-0.0008739371,0.03058572,14.971917,-106.85448,-1.0685447,-106.59471,-0.25976327,-0.66271496,-86.58374,-85.0,,0,,0.0019925905,0.03058572,6.0944814e-05,6,6,0.015480994,0.021346143,1,-0.21798962,2.4020998,-3.0648148,-106.85448,1
2017-06-11,2017-06-11 07:00:00,0,2909.57,-0.00044661862,0.030516611,16.191229,-67.3445,-0.673445,-73.55775,6.2132444,-3.1004999,-89.12988,-85.0,,0,,-0.0008739371,0.030516611,-2.6669599e-05,7,6,-0.005421102,0.0057617077,1,2.169739,16.55,-19.6505,-67.3445,1
2017-06-11,2017-06-11 08:00:00,0,2919.1475,0.0032916865,0.029396335,-8.245719,-50.23999,-0.5023999,-53.389183,3.1491923,3.0991135,-90.42993,-95.0,,0,,-0.00044661862,0.029396335,-1.3128951e-05,8,6,0.026891898,0.00396877,0,3.317477,7.2761497,-4.1770363,-50.23999,0
2017-06-11,2017-06-11 09:00:00,0,2923.9539,0.001646507,0.029721921,-1.5112858,95.38057,0.9538057,93.607704,1.7728839,0.0,-80.85254,-85.0,,0,,0.0032916865,0.029721921,9.783525e-05,9,6,-0.003724308,0.0003356568,0,1.1827698,0.0,0.0,95.38057,0
2017-06-11,2017-06-11 10:00:00,0,2923.7175,-8.0824844e-05,0.029330727,7.1481924,54.153347,0.54153347,66.50449,-12.35115,-26.532349,-76.04614,-75.0,,0,,0.001646507,0.029330727,4.8293245e-05,10,6,-0.013481344,-0.006226011,1,-13.353773,0.98515,-27.5175,54.153347,1
2017-06-11,2017-06-11 11:00:00,0,2911.9075,-0.004039398,0.028393492,18.51248,5.2534714,0.052534714,-16.150333,21.403805,-32.598,-76.28247,-75.0,,0,,-8.0824844e-05,0.028393492,-2.2948996e-06,11,6,0.002834588,-0.009603803,1,0.0030524556,0.0,-32.598,5.2534714,1
2017-06-11,2017-06-11 12:00:00,0,2922.585,0.003666837,0.027941158,85.28013,-35.36467,-0.3536467,-33.853092,-1.5115789,-8.49995,-88.09253,-85.0,,0,,-0.004039398,0.027941158,-0.000112865455,12,6,0.00029754866,0.006250021,0,-2.2092695,0.0,-8.49995,-35.36467,0
2017-06-11,2017-06-11 13:00:00,0,2929.9412,0.0025170187,0.026648384,81.31896,-88.239975,-0.88239974,-89.08115,0.8411686,-4.6505,-77.41504,-75.0,,0,,0.003666837,0.026648384,9.771528e-05,13,6,-0.023289759,0.023903672,0,-0.9156355,0.0,-4.6505,-88.239975,0
2017-06-11,2017-06-11 14:00:00,0,2928.095,-0.00063011213,0.029303875,78.73277,17.170158,0.17170158,38.62887,-21.458717,-14.400066,-70.05884,-75.0,,0,,0.0025170187,0.029303875,7.37584e-05,14,6,0.004598501,-0.0018750262,1,-5.7134523,-0.89915,-13.500916,17.170158,1
2017-06-11,2017-06-11 15:00:00,0,2997.4824,0.023697132,0.029767549,-12.692859,-80.09941,-0.8009941,-30.350426,-49.748985,-29.558792,-71.90503,-75.0,,0,,-0.00063011213,0.029767549,-1.8756893e-05,15,6,0.013095693,-0.0063722236,0,8.221982,-16.762869,-12.795923,-80.09941,0
2017-06-11,2017-06-11 16:00:00,0,3001.465,0.0013286703,0.034651704,-9.687322,222.41537,2.2241538,218.21002,4.2053246,-15.818275,-2.5175781,-5.0,1.0,1,0.0,0.023697132,0.034651704,0.000821146,16,6,0.0050867195,-0.012900419,0,3.3699327,0.0,-15.818275,222.41537,0
2017-06-11,2017-06-11 17:00:00,0,2997.245,-0.0014059703,0.03483554,-17.422377,78.3403,0.78340304,78.751,-0.41069877,27.211182,1.4650879,5.0,0.0,1,0.0,0.0013286703,0.03483554,4.6284946e-05,17,6,0.004912158,-0.0020278965,1,0.5,23.896,3.315182,78.3403,1
2017-06-11,2017-06-11 18:00:00,0,2986.0637,-0.0037305579,0.033102725,11.495907,142.85965,1.4285965,137.59683,5.2628164,64.31018,-2.7548828,-5.0,1.0,1,0.0,-0.0014059703,0.033102725,-4.654145e-05,18,6,0.007169348,0.01603072,1,-0.14553913,-11.619368,75.92955,142.85965,1
2017-06-11,2017-06-11 19:00:00,0,2992.7236,0.0022303315,0.034385223,10.178738,128.88062,1.2888062,69.0765,59.80412,23.302624,-13.936279,-15.0,1.0,1,0.0,-0.0037305579,0.034385223,-0.00012827606,19,6,0.017707413,0.005592571,0,-1.1137475,0.0,23.435501,128.88062,0
2017-06-11,2017-06-11 20:00:00,0,2981.5713,-0.0037264863,0.03469994,39.937157,72.64287,0.7264287,69.249405,3.3934674,18.381258,-7.276367,-5.0,1.0,1,0.0,0.0022303315,0.03469994,7.739237e-05,20,6,-0.0057226527,0.0,1,0.8436788,0.0,18.381258,72.64287,1
2017-06-11,2017-06-11 21:00:00,0,2996.315,0.004944927,0.03400559,17.767694,108.872536,1.0887253,103.00376,5.8687835,-24.54351,-18.42871,-15.0,1.0,1,0.0,-0.0037264863,0.03400559,-0.00012672137,21,6,0.0069184178,-0.005524697,0,1.0415606,-8.358589,-16.184921,108.872536,0
2017-06-11,2017-06-11 22:00:00,0,3001.8137,0.0018351807,0.032715708,16.10431,73.81172,0.7381172,70.45078,3.36094,-41.20061,-3.6850586,-5.0,1.0,1,0.0,0.004944927,0.032715708,0.00016177678,22,6,-0.016137956,-3.6975587e-05,0,0.6665187,0.0,-41.20061,73.81172,0
2017-06-11,2017-06-11 23:00:00,0,3017.4263,0.0052010384,0.031729028,-26.46051,37.114044,0.37114045,28.02774,9.086303,13.893216,1.8137207,5.0,0.0,1,0.0,0.0018351807,0.031729028,5.82285e-05,23,6,0.0,0.0,0,0.7340561,0.0,13.893215,37.114044,0
2017-06-12,2017-06-12 00:00:00,0,3012.2788,-0.0017059111,0.031640403,-7.226607,23.009972,0.23009972,-17.12166,40.131634,-43.035744,17.42627,15.0,0.0,1,0.0,0.0052010384,0.031640403,0.00016456295,0,0,0.0,0.0,1,1.3592708,-28.035744,-15.0,23.009972,1
2017-06-12,2017-06-12 01:00:00,0,3016.3037,0.0013361652,0.03277316,1.7870233,-27.60406,-0.27604058,-28.878115,1.2740546,-60.704853,12.278809,15.0,0.0,1,0.0,-0.0017059111,0.03277316,-5.5908098e-05,1,0,0.0,0.0,0,0.2485834,-54.9999,-5.70495,-27.60406,0
2017-06-12,2017-06-12 02:00:00,0,2993.475,-0.007568407,0.032459576,9.541057,-9.178572,-0.091785714,-4.9967055,-4.181867,-33.33782,16.30371,15.0,0.0,1,0.0,0.0013361652,0.032459576,4.3371358e-05,2,0,0.0,0.0,1,0.033140562,-14.433176,-18.90464,-9.178572,1
2017-06-12,2017-06-12 03:00:00,0,3005.6414,0.0040642596,0.03404808,-24.50981,4.939929,0.04939929,-1.8155705,6.7554994,27.796503,-6.5249023,-5.0,1.0,1,0.0,-0.007568407,0.03404808,-0.00025768974,3,0,0.0,0.0,0,-0.2440351,0.0,27.796501,4.939929,0
2017-06-12,2017-06-12 04:00:00,0,3017.785,0.0040402543,0.03316782,-34.450985,-0.9903717,-0.009903717,-3.2568448,2.2664735,-8.35,5.6413574,5.0,0.0,1,0.0,0.0040642596,0.03316782,0.00013480263,4,0,0.0,0.0,0,-2.41064,21.0,-29.35,-0.9903717,0
2017-06-12,2017-06-12 05:00:00,0,3001.965,-0.0052421973,0.032672662,-28.147556,30.699364,0.30699363,6.217187,24.482176,-40.0,17.784912,15.0,0.0,1,0.0,0.0040402543,0.032672662,0.00013200587,5,0,0.0,0.0,1,2.5316732,0.0,-40.0,30.699364,1
2017-06-12,2017-06-12 06:00:00,0,2983.5,-0.006151,0.037413362,1.7203943,156.81195,1.5681195,154.40137,2.410586,-18.433746,1.9650879,5.0,0.0,1,0.0,-0.0052421973,0.037413362,-0.00019612823,6,0,0.0,0.0,1,-3.1537278,25.0,-43.433746,156.81195,1
2017-06-12,2017-06-12 07:00:00,0,2986.6562,0.0010579018,0.037665628,-285.87128,571.7882,5.717882,412.2395,159.5487,57.979507,-16.5,-15.0,1.0,1,0.0,-0.006151,0.037665628,-0.00023168128,7,0,0.0,0.0,0,16.326668,0.0,57.979515,571.7882,0
2017-06-12,2017-06-12 08:00:00,0,2976.6475,-0.0033511687,0.03746529,-232.91223,94.28812,0.94288117,103.18825,-8.900142,-4.232565,-13.34375,-15.0,1.0,1,0.0,0.0010579018,0.03746529,3.9634597e-05,8,0,0.0,0.0,1,-8.955954,0.74775,-4.9803147,94.28812,1
2017-06-12,2017-06-12 09:00:00,0,2985.01,0.002809385,0.04492927,-178.6811,174.13026,1.7413026,180.82698,-6.6967144,1.48173,-23.35254,-25.0,1.0,1,0.0,-0.0033511687,0.04492927,-0.00015056557,9,0,0.07978287,-0.009666659,0,-10.167884,0.0,1.4817301,174.13026,0
