fret,high_flow,price_dist,lag_ret,vol,vol_x_lagret,hour_of_day,day_of_week,lag_ret_eth,lag_ret_xrp,lag_ret_neg,netflow_bitt,netflow_huob,netflow_krak,netflow_aggplbt
-8.096893,1,-219.76599,-0.0014406623,0.028975314,-4.1743642e-05,16,4,-0.036465622,0.0065466184,1,0.0,0.0,0.0,104.383804
15.61827,1,-223.08801,-0.002594855,0.028785663,-7.469462e-05,17,4,0.027494757,0.01626021,1,0.0,0.0,-0.2,47.845394
13.911597,1,-225.72095,-0.0020619547,0.021970198,-4.5301553e-05,18,4,0.006296282,-0.0032000244,0,0.0,0.0,0.0,45.78347
33.982098,1,-223.90198,0.0014274501,0.020966206,2.9928213e-05,19,4,-0.004119113,0.008025669,1,0.0,0.0,0.0,51.524426
26.843456,1,-226.19202,-0.0017945636,0.020396184,-3.660225e-05,20,4,0.020942388,-0.02388531,0,0.0,0.0,0.0,181.82535
19.450161,1,-219.75598,0.0050525945,0.020754555,0.00010486435,21,4,0.0023589502,0.021207187,0,0.0,0.0,0.0,33.796196
2.322956,1,-218.58398,0.0009154482,0.019415189,1.7773598e-05,22,4,0.007878914,0.0095846625,0,0.0,0.0,0.0,52.734783
-10.812933,1,-213.16797,0.0042265863,0.020233205,8.5517386e-05,23,4,0.0055329567,0.0079113785,0,1.5751662,0.0,-0.59687346,47.260326
-9.261943,1,-209.422,0.0029110028,0.019634884,5.71572e-05,0,5,-0.015952345,0.018838301,1,0.0,0.0,0.0,34.93139
-2.5016909,0,-211.10303,-0.0013025407,0.018873934,-2.4584066e-05,1,5,0.007592506,0.020030826,1,0.0,0.0,0.0,5.89924
0.52419317,0,-212.27795,-0.0009115754,0.018689144,-1.7036564e-05,2,5,0.0054986915,-0.03323267,1,0.0,0.0,0.0,6.334923
2.2862055,0,-213.604,-0.001029764,0.01947617,-2.0055857e-05,3,5,0.0051141744,-0.0015624391,1,0.0,0.0,-0.00280592,5.779086
-5.874612,0,-214.68103,-0.0008372433,0.019378288,-1.6224341e-05,4,5,0.00025184688,0.0,0,0.0,0.0,0.0,0.25371385
