depvar,bandwidth,time,coef,se,t_stat,n_obs,method,path,pvalue,ci_lower,ci_upper,ci_width,auto_bw
approved,0.2,2,0.07071727420594705,0.01998860616762715,3.5378792104313046,19944,sl,rdflex,0.0004033545318048908,0.03176174944306712,0.10967279896882698,0.07791104952575986,
approved,auto,2,0.07690555783514429,0.020345165823935075,3.780040846099604,19944,nocov,rdflex,0.00015680263287238692,0.03703446933820573,0.11679758413219501,0.07976311479398929,
approved,auto,2,0.06817385040889656,0.01994109730145673,3.4187612335614226,19944,ridge,rdflex,0.0006290690048102683,0.02911178669361028,0.1073301318889234,0.07821834519531312,
approved,auto,2,0.06875224178648898,0.019961948028949,3.4441649525779674,19944,lasso,rdflex,0.00057282610909892,0.02974612088997538,0.10775836268300257,0.07801224179302718,
approved,auto,2,0.06156313187528969,0.019799943626591394,3.109257937108982,19944,rf,rdflex,0.0018755790079467824,0.02268574922598849,0.10044051452459088,0.0777547652986024,
approved,auto,2,0.061558064932198744,0.01994863985088066,3.0858276750873905,19944,lgbm,rdflex,0.0020298642681514205,0.02245944928391217,0.10065668058048532,0.07819723129657316,
approved,auto,2,0.06208931689325256,0.019973505563981662,3.1085838534632892,19944,xgb,rdflex,0.001879862927831893,0.0228547101626456,0.10132392362385953,0.07846921346121394,
approved,auto,2,0.06605944281638375,0.019918015110416968,3.3165675620878092,19944,nnet,rdflex,0.000911305503187382,0.027020850556441905,0.10509803507632559,0.07807718451988369,
approved,auto,2,0.07062133226185095,0.019986677875419485,3.533420246328393,19944,sl,rdflex,0.00041021983654193,0.03155129637384183,0.10971448672099399,0.07816319034715216,
approved,0.01,3,0.04465410685945169,0.022350684211536638,1.997885453385933,14251,nocov,rdflex,0.04572908005828696,0.0008431695213591481,0.08846504419754422,0.08762187467618507,
approved,0.01,3,0.04029362402042357,0.021996336130870927,1.8318334372001697,14251,ridge,rdflex,0.06697623991184885,-0.002917319258562666,0.0835045672994098,0.08642188655797248,
approved,0.01,3,0.0403188323856887,0.022129305388048113,1.821965564606679,14251,lasso,rdflex,0.06846021079754315,-0.0030538091777737655,0.08369147394915116,0.08674528312692492,
approved,0.01,3,0.03256237164002548,0.02244708834594284,1.4506278559691643,14251,rf,rdflex,0.14688351427750657,-0.011433113075811262,0.07655785635586221,0.08799096943167348,
approved,0.01,3,0.026573389937942796,0.02251310239392971,1.1803521999308224,14251,lgbm,rdflex,0.23786016486364414,-0.01786929009332433,0.07101606996920992,0.08888536006253425,
approved,0.01,3,0.028132976834681432,0.02219819797753441,1.2673540826671286,14251,xgb,rdflex,0.20502871043392468,-0.015158664081730631,0.07142461775109349,0.08658328183282413,
approved,0.01,3,0.04262041710749837,0.022241237047086505,1.9162790728441716,14251,nnet,rdflex,0.055329583140791165,-0.0006593303657608796,0.08590016458075762,0.0865594949465185,
approved,0.01,3,,,,14251,sl,rdflex,,,,,
approved,0.02,3,0.04491343175276952,0.022363397673660825,2.008345619398777,14251,nocov,rdflex,0.044606577314904944,0.0010432713804113536,0.08875509376911087,0.08771182238869951,
approved,0.02,3,0.04034335089791522,0.02198347484486089,1.835167150899547,14251,ridge,rdflex,0.06648092672487003,-0.0027234538757137106,0.08341015567154415,0.08613360954725786,
approved,0.02,3,0.04058824619054422,0.02208838919174067,1.8375376238716878,14251,lasso,rdflex,0.06613056751645244,-0.0026938983620692705,0.08387039074315772,0.08656428910522698,
approved,0.02,3,0.03147181724891645,0.022412235867009925,1.4042247920138093,14251,rf,rdflex,0.16025192149862955,-0.012455357863439834,0.07539899236127273,0.08785435022471257,
approved,0.02,3,0.028854389215922566,0.022264997826955794,1.2959529320496554,14251,lgbm,rdflex,0.19499170129680277,-0.014586586212993906,0.07229536464483904,0.08688195085783296,
approved,0.02,3,0.030579342645436828,0.02219463294114006,1.3777809584205754,14251,xgb,rdflex,0.16827092676349242,-0.013002049908934107,0.07416073519980776,0.08716278510874187,
approved,0.02,3,0.03812705109480367,0.02207215026689696,1.727382725913446,14251,nnet,rdflex,0.08409895086757585,-0.005099559470558623,0.08135366166016596,0.08645322113072458,
approved,0.02,3,,,,14251,sl,rdflex,,,,,
approved,0.03,3,0.04472469345391779,0.022347392518273182,2.0013383403610496,14251,nocov,rdflex,0.045355940600098954,0.0008951735188912138,0.08855421338894437,0.08765903987005316,
approved,0.03,3,0.04000028918911752,0.02205402923288838,1.8137406442477426,14251,ridge,rdflex,0.06971766449660177,-0.0032248138213372204,0.0832519275285481,0.08647674134988531,
approved,0.03,3,0.041650112642412494,0.022146598861602845,1.8806550343323505,14251,lasso,rdflex,0.06001886012368456,-0.0019896346901149553,0.08528985997493994,0.0872794946650549,
approved,0.03,3,0.03239547386455963,0.02241549929170093,1.4452265123781414,14251,rf,rdflex,0.1483942717322211,-0.011545206362021984,0.07633615409114125,0.08788136045316323,
approved,0.03,3,0.02628169629925006,0.022257364841700024,1.180808981034911,14251,lgbm,rdflex,0.23767861548467817,-0.017185497782880168,0.06974889038138028,0.08693438816426045,
approved,0.03,3,0.03069655707566126,0.02229396964393732,1.3768995636902628,14251,xgb,rdflex,0.16854330213375546,-0.013530073740205935,0.07421074986460766,0.08774082360481358,
approved,0.03,3,0.04007067572657569,0.022071276907936914,1.8155123463729514,14251,nnet,rdflex,0.06944521035707328,-0.003188232105791229,0.0833295835589426,0.08651781566473382,
approved,0.03,3,,,,14251,sl,rdflex,,,,,
approved,0.04,3,0.04484932085821589,0.022354007336463543,2.006321290995477,14251,nocov,rdflex,0.044821979872052505,0.0010362715686032045,0.08866237014782857,0.08762609857922538,
approved,0.04,3,0.03992563804114696,0.022033599882253205,1.812034268322389,14251,ridge,rdflex,0.06998090169448319,-0.0032847532095060597,0.08313602929179997,0.08642078250130603,
approved,0.04,3,0.040628952725121494,0.022190550744159585,1.8309123191011734,14251,lasso,rdflex,0.0671136312969329,-0.002771459157580855,0.08402936460782384,0.0868008237654047,
approved,0.04,3,0.03295733837906679,0.022366542289444378,1.47351065500279,14251,rf,rdflex,0.14061339293384423,-0.010772931252051428,0.07668760801018501,0.08746053926223643,
approved,0.04,3,0.030844554433483277,0.022025542405538005,1.400399312106287,14251,lgbm,rdflex,0.1613937759088423,-0.012324715421330918,0.07401382428829748,0.08633853970962839,
approved,0.04,3,0.029515397447111957,0.022081857756102746,1.3366356116008766,14251,xgb,rdflex,0.1813416088229387,-0.01376424846658588,0.0727950433608098,0.08655929182739569,
approved,0.04,3,0.03921384131049006,0.02222810900167375,1.7641555252197703,14251,nnet,rdflex,0.07770579826106515,-0.004719875084553821,0.08314755770553393,0.08786743279008775,
approved,0.04,3,,,,14251,sl,rdflex,,,,,
approved,0.05,3,0.044729953229740244,0.02235252745167559,2.0011138931131116,14251,nocov,rdflex,0.04538011746964726,0.0009115996716124522,0.08852550171059304,0.08761390203898059,
approved,0.05,3,0.040428732889718585,0.022014348384630664,1.836471931094901,14251,ridge,rdflex,0.06628788970277676,-0.002770175982700969,0.08362764176213813,0.0863978177448391,
approved,0.05,3,0.0401921287488415,0.022111688800159762,1.8176869759740426,14251,lasso,rdflex,0.06911198947929006,-0.003252134560236347,0.08368203937320129,0.08693417393343764,
approved,0.05,3,0.03163649798629728,0.02227341503829689,1.420370335303388,14251,rf,rdflex,0.15549989432675462,-0.012200974353250814,0.07547397032584538,0.0876749446790962,
approved,0.05,3,0.026306261702216574,0.022124686024742005,1.1890004528334692,14251,lgbm,rdflex,0.23443948873665577,-0.01687909443446709,0.07017823593689432,0.0870573303713614,
approved,0.05,3,0.028802976470729443,0.022176796851629692,1.2987888495994775,14251,xgb,rdflex,0.19401640231047212,-0.014260719397565451,0.07186667233902433,0.08612739173658979,
approved,0.05,3,0.038773531077819744,0.022146481361905484,1.7507761365882129,14251,nnet,rdflex,0.0799844786838922,-0.004523072574367244,0.08207013473000674,0.08659320730437398,
approved,0.05,3,,,,14251,sl,rdflex,,,,,
approved,0.1,3,0.044766953780245235,0.022349737783811597,2.003019194823436,14251,nocov,rdflex,0.045175228231319565,0.00095981445794735,0.08857409310254312,0.08761427864459577,
approved,0.1,3,0.04025069065616585,0.022033635236839235,1.8267839248272808,14251,ridge,rdflex,0.06773226379919468,-0.0029658440351450002,0.08346722534747669,0.08643306938262169,
approved,0.1,3,0.04090870785446286,0.022146763972321994,1.847164123191482,14251,lasso,rdflex,0.06472335731626393,-0.0023849442511845384,0.08420235996011025,0.08658730421129479,
approved,0.1,3,0.03359031718213794,0.022150498067254873,1.516458775786833,14251,rf,rdflex,0.12940338670265236,-0.009945702300227358,0.07712633666450323,0.08707203896473059,
approved,0.1,3,0.030088736500642834,0.02204902061810019,1.3646291607139587,14251,lgbm,rdflex,0.17236963471500655,-0.013554933237744256,0.07372140305782245,0.0872763362955667,
approved,0.1,3,0.02841779605638216,0.021952730942633194,1.2944993554853588,14251,xgb,rdflex,0.19549299176989599,-0.014568043787130804,0.07140363589989512,0.08597167968702593,
approved,0.1,3,0.04033553568459469,0.022086002095621952,1.8262941165160125,14251,nnet,rdflex,0.06780597099174937,-0.002892102169531577,0.08356317353872096,0.08645527570825254,
approved,0.1,3,,,,14251,sl,rdflex,,,,,
approved,0.15,3,0.044810039348472205,0.022343237459627036,2.0055302831311446,14251,nocov,rdflex,0.044906386633013544,0.00101904838843285,0.08860103030851156,0.08758198192007871,
approved,0.15,3,0.04049346857310809,0.022035713221493267,1.8376291325851637,14251,ridge,rdflex,0.0661170729582346,-0.0026907331039551993,0.0836776702501714,0.0863684033541266,
approved,0.15,3,0.04074835890516089,0.022153315679827798,1.8393796889855738,14251,lasso,rdflex,0.0658593594134662,-0.002630999086044146,0.08425973373523912,0.08689073282128326,
approved,0.15,3,0.03328831103704953,0.02229713681009296,1.4929410587812035,14251,rf,rdflex,0.13545261620895666,-0.010281158412682317,0.0768686246637871,0.08714978307646942,
approved,0.15,3,0.026543829001786944,0.02221864507951595,1.1946646119415496,14251,lgbm,rdflex,0.23221809398769466,-0.016260453257070526,0.06992019885063785,0.08618065210770838,
approved,0.15,3,0.0288957470887208,0.022079097123528034,1.3087377136417764,14251,xgb,rdflex,0.19062321203109456,-0.014588404056553081,0.07237989823399468,0.08696830229054776,
approved,0.15,3,0.04124915060764858,0.02216367631144534,1.861115007637406,14251,nnet,rdflex,0.06272793730538079,-0.002190856727787828,0.08468915794308499,0.08688001467087281,
approved,0.15,3,,,,14251,sl,rdflex,,,,,
approved,0.2,3,0.04484597416015068,0.022348870169969084,2.0066327209870187,14251,nocov,rdflex,0.044788784574081544,0.0010306103187838617,0.08864911502231515,0.08761850470353129,
approved,0.2,3,0.0404998200837233,0.02202834005648947,1.8385325439804165,14251,ridge,rdflex,0.06598397090106642,-0.0026487027592742227,0.08364834292672083,0.08629704568599506,
approved,0.2,3,0.0398913172489548,0.022097067909751297,1.805276492423278,14251,lasso,rdflex,0.071031426289297,-0.00341814001809352,0.0832007745160031,0.08661891453409662,
approved,0.2,3,0.03205202894457487,0.022373024397744447,1.4326194069589546,14251,rf,rdflex,0.15196663255398515,-0.0116059431784502,0.07583433969946687,0.08744028287791708,
approved,0.2,3,0.026361062392408204,0.022129715502242332,1.1912065652058257,14251,lgbm,rdflex,0.23357250285836773,-0.017036149131690072,0.06975827391650648,0.08679442304819655,
approved,0.2,3,0.029379739717382895,0.02200502341405,1.3351378530515086,14251,xgb,rdflex,0.18183123246031008,-0.013799490293261274,0.0727785565324046,0.08657804682566587,
approved,0.2,3,0.0390050827932022,0.02207348858614684,1.7670556532546244,14251,nnet,rdflex,0.07721890836765659,-0.00448030967957018,0.08249047526597458,0.08697078494554476,
approved,0.2,3,,,,14251,sl,rdflex,,,,,
approved,auto,3,0.04476643244050518,0.02234598283353018,2.0033324456569925,14251,nocov,rdflex,0.04514161713597514,0.0009698295510969374,0.08863238529188619,0.08766255574078925,
approved,auto,3,0.0402674378544647,0.022015917540248488,1.8290147472095868,14251,ridge,rdflex,0.06739739904908477,-0.002859711022227693,0.08339458673115709,0.08625429775338478,
approved,auto,3,0.040813811566626314,0.02215048790374709,1.84256941625751,14251,lasso,rdflex,0.06539190272196391,-0.0026003469647081015,0.08422797009796074,0.08682831706266883,
approved,auto,3,0.032676731292163516,0.022262483759086932,1.4677936049622395,14251,rf,rdflex,0.14216029510593728,-0.010911700043839172,0.07626516262816621,0.08717686267200539,
approved,auto,3,0.026272483783706356,0.022074316423079995,1.1901833461187923,14251,lgbm,rdflex,0.23397433736596074,-0.016927432162394514,0.06947239972980723,0.08639983189220174,
approved,auto,3,0.03070345396805871,0.02191804482038555,1.400829965431133,14251,xgb,rdflex,0.16126492559312633,-0.012320555781241228,0.07440299099665798,0.0867235467778992,
approved,auto,3,0.04010941944763882,0.022094801307861168,1.8153328870791061,14251,nnet,rdflex,0.06947276793114501,-0.0031955953613375526,0.08342146746833318,0.08661706282967073,
approved,auto,3,,,,14251,sl,rdflex,,,,,
approved,0.01,4,-0.0050529742994947415,0.021566211475918407,-0.2343005077705498,9196,nocov,rdflex,0.81475169174942,-0.04730833857078889,0.037206936957684136,0.08451527552847302,
approved,0.01,4,0.002856224029387894,0.021958092288412542,0.13007614650090282,9196,ridge,rdflex,0.8965061820979084,-0.04022226093745265,0.0459709053078183,0.08619316624527096,
approved,0.01,4,0.00017425159000327307,0.02080908817711953,0.008373821501456755,9196,lasso,rdflex,0.9933187351918618,-0.04063945852946327,0.0409593149682758,0.08159877349773907,
approved,0.01,4,-0.0003361188085458837,0.020295467030155345,-0.016561274891899395,9196,rf,rdflex,0.9867866184778242,-0.039550263349626115,0.03946735830569416,0.07901762165532028,
approved,0.01,4,0.0027394357674896987,0.02097239275015195,0.1306210407236366,9196,lgbm,rdflex,0.8960750972445083,-0.03928766299281952,0.043736891418821235,0.08302455441164075,
approved,0.01,4,0.0031828857741829693,0.020465535434424843,0.15552418769503942,9196,xgb,rdflex,0.8764080869106905,-0.0369502504902489,0.043332342785066945,0.08028259327531584,
approved,0.01,4,,,,9196,nnet,rdflex,,,,,
approved,0.01,4,,,,9196,sl,rdflex,,,,,
approved,0.02,4,-0.00510809986960508,0.021569382163347757,-0.2368217981822924,9196,nocov,rdflex,0.8127950400272721,-0.04742216266234094,0.03720596292313078,0.08462812558547173,
approved,0.02,4,0.0025293032329226587,0.02180945754642491,0.115972771332741,9196,ridge,rdflex,0.9076741214860062,-0.04020675441456245,0.0452996480248981,0.08550640243946056,
approved,0.02,4,0.0007732860057125916,0.02122542736659398,0.03643205822699437,9196,lasso,rdflex,0.9709378523711408,-0.04072722180180846,0.04227379381323364,0.0830010156150421,
approved,0.02,4,0.0010544486700007991,0.020881431494497834,0.05049695325143977,9196,rf,rdflex,0.9597263772622986,-0.03983517605747591,0.04194407339747751,0.08177924945495342,
approved,0.02,4,0.005182431693646527,0.021629361758883765,0.23960169289405694,9196,lgbm,rdflex,0.8106390522598406,-0.03823418028239467,0.04787744438678293,0.0861116246691776,
approved,0.02,4,0.006151661707269072,0.021303764069248908,0.2887593801392468,9196,xgb,rdflex,0.7727655184613187,-0.03555374413619579,0.047823229176742005,0.0833769733129378,
approved,0.02,4,,,,9196,nnet,rdflex,,,,,
approved,0.02,4,,,,9196,sl,rdflex,,,,,
approved,0.03,4,-0.005207371949547029,0.021569810697042637,-0.24141945530662418,9196,nocov,rdflex,0.8092300354677623,-0.047478362058758085,0.037068680170003344,0.08454704222876143,
approved,0.03,4,0.003076564513715855,0.021879469662449975,0.1406142178572053,9196,ridge,rdflex,0.8881747156160285,-0.039972283957967536,0.04595953705295454,0.08593182101092207,
approved,0.03,4,0.001087189785951021,0.021489822559606797,0.05059091497547076,9196,lasso,rdflex,0.9596515023555853,-0.04103208846503466,0.0432064680369367,0.08423855650197136,
approved,0.03,4,0.004894841377180302,0.0213335070222566,0.22944382149984355,9196,rf,rdflex,0.8185239798292012,-0.03753833264046326,0.04644639608751345,0.08398472872797672,
approved,0.03,4,0.003334283259729922,0.021640054658096167,0.15407924390257816,9196,lgbm,rdflex,0.8775472538037642,-0.039242570046660596,0.0451438228591816,0.0843863929058422,
approved,0.03,4,0.005848229929408374,0.021552534956728608,0.27134766008499533,9196,xgb,rdflex,0.7861236534924428,-0.03632957488017223,0.04845546570438394,0.08478504058455617,
approved,0.03,4,0.002277324013315372,0.0218406861851023,0.10426980150782773,9196,nnet,rdflex,0.9169552421605182,-0.04034957787132703,0.04491144602662389,0.08526102389795093,
approved,0.03,4,,,,9196,sl,rdflex,,,,,
approved,0.04,4,-0.005117640861548894,0.021579599547775656,-0.23715179932875083,9196,nocov,rdflex,0.8125390282623242,-0.04741276634314134,0.037179370531184905,0.08459213687432623,
approved,0.04,4,0.0037157553005700734,0.022101774393797607,0.16812022575041854,9196,ridge,rdflex,0.8664886979686715,-0.03960292650570282,0.04703443710684296,0.08663736361254579,
approved,0.04,4,0.000964817310383565,0.021706686886511378,0.044447930512284045,9196,lasso,rdflex,0.9645473563520529,-0.04148740837665908,0.04350914183163374,0.08499655020829283,
approved,0.04,4,0.0019666704450748383,0.021308945808182364,0.09229318347225145,9196,rf,rdflex,0.9264651040571187,-0.040049713387689284,0.043983054277838954,0.08403276766552824,
approved,0.04,4,0.0013986171954669278,0.02173172934335979,0.06435830178854499,9196,lgbm,rdflex,0.9486849315116218,-0.04119478963929054,0.04399202403022439,0.08518681366951493,
approved,0.04,4,0.004790824954945108,0.02126170603512024,0.22532646002308512,9196,xgb,rdflex,0.8217253167693161,-0.03709524333874521,0.04684632978819283,0.08394157312693803,
approved,0.04,4,0.001738920894487057,0.021812337217941624,0.07972189670058451,9196,nnet,rdflex,0.9364584438316355,-0.04183522991076617,0.04531307169974029,0.08714830161050646,
approved,0.04,4,0.0021275167462576645,0.021526818088750878,0.0988309901391988,9196,sl,rdflex,0.9212724623680973,-0.040110430781032366,0.044319304901954744,0.08442973568298712,
approved,0.05,4,-0.005012349421622159,0.021570929792923042,-0.23236594202196156,9196,nocov,rdflex,0.8162537993439449,-0.04728633854014288,0.03726163969689856,0.08454797823704144,
approved,0.05,4,0.003400412056560319,0.022173067486786404,0.15335776426002973,9196,ridge,rdflex,0.8781161500647003,-0.04001091633709447,0.046811740450215106,0.08682265678730958,
approved,0.05,4,0.0020297119674167093,0.021766833954404617,0.09324791890581716,9196,lasso,rdflex,0.925706606414143,-0.04062226248022356,0.04468168641505699,0.08530394889528055,
approved,0.05,4,0.003777795753612291,0.021417723871982687,0.17638642538267874,9196,rf,rdflex,0.8599903684452606,-0.03858383288465292,0.0461394243918775,0.08472325727653042,
approved,0.05,4,0.0016180382442078992,0.021529771289615692,0.07515352682767776,9196,lgbm,rdflex,0.9400925599503764,-0.040504557244335306,0.04368896392069128,0.08419352116502658,
approved,0.05,4,0.0070724729293073964,0.02167343136897498,0.3263199448626063,9196,xgb,rdflex,0.7441822996003253,-0.035835517333145224,0.04943688880249245,0.08527240613563768,
approved,0.05,4,0.0034708739097651913,0.022287494077614867,0.1557319049722719,9196,nnet,rdflex,0.8762443474496782,-0.040333409121009044,0.04698958821686826,0.0873229973378773,
approved,0.05,4,0.0018073237068948153,0.021570499037835207,0.08378682865541141,9196,sl,rdflex,0.9332259204040773,-0.040470077535818084,0.04408472494960771,0.0845548024854258,
approved,0.1,4,-0.00509173110212064,0.02156995685862855,-0.23605661965354433,9196,nocov,rdflex,0.8133887352247348,-0.04738037929814591,0.03719691709390463,0.08457729639205054,
approved,0.1,4,0.0036920753074783097,0.022306758979835847,0.16551374903076482,9196,ridge,rdflex,0.8685396289187461,-0.0402120245174566,0.04754658801650009,0.08775861253395668,
approved,0.1,4,0.0024046773231915126,0.02210064934190615,0.10880573172263693,9196,lasso,rdflex,0.9133565775557868,-0.04082206228563603,0.045951344362052934,0.08677340664768896,
approved,0.1,4,0.0021770208869092995,0.020949804410110538,0.10391604829774222,9196,rf,rdflex,0.9172359713586781,-0.03912082964721266,0.04313650719958189,0.08225733684679455,
approved,0.1,4,0.004686817017126279,0.0220243771923343,0.2128013417222781,9196,lgbm,rdflex,0.8314819171706855,-0.03833748466380078,0.047711118698053334,0.08604860336185412,
approved,0.1,4,0.007402809208313139,0.021577144165029663,0.3430856813901703,9196,xgb,rdflex,0.7315340027189927,-0.03489157734852749,0.04969719576515377,0.08458877311368126,
approved,0.1,4,0.00408639224527256,0.022156730203443994,0.18443119574734815,9196,nnet,rdflex,0.8536751988887669,-0.039298974569850605,0.047553811817783266,0.08685278638763387,
approved,0.1,4,0.002494734011387176,0.021516788571830796,0.11594360390068688,9196,sl,rdflex,0.9076972377917043,-0.03996180252468907,0.04467760524554296,0.08463940777023203,
approved,0.15,4,-0.00510909104846649,0.021575404243715825,-0.2368016372140324,9196,nocov,rdflex,0.8128106813643651,-0.04742395839604019,0.03720577629910721,0.0846297346951474,
approved,0.15,4,0.0034902328146842318,0.022273512988608173,0.15669880258535407,9196,ridge,rdflex,0.8754822308211158,-0.04023588749546526,0.04721635312483372,0.08745224062029898,
approved,0.15,4,0.0021646740549565663,0.022034864799190253,0.09823859028334563,9196,lasso,rdflex,0.9217428400354073,-0.04113514525768997,0.0454644933676031,0.08659963862529307,
approved,0.15,4,0.0008142143651872396,0.020983226796945257,0.03880310559793278,9196,rf,rdflex,0.9690473687918573,-0.04031215443626122,0.0419405831666357,0.08225273760289692,
approved,0.15,4,0.004249261679936163,0.02205777487591705,0.1926423541739724,9196,lgbm,rdflex,0.847239072329939,-0.03898318265595371,0.04748170601582603,0.08646488867177975,
approved,0.15,4,0.0057428013851943535,0.021482580544366463,0.26732362871090604,9196,xgb,rdflex,0.7892199954667202,-0.03594492104066188,0.048185003405245536,0.08412992444590742,
approved,0.15,4,0.0034092433804906713,0.022205682334559624,0.15353022389159934,9196,nnet,rdflex,0.8779801576233773,-0.04068126878564707,0.047499755546628414,0.08818102433227548,
approved,0.15,4,0.0019145203106028354,0.021527014905124472,0.08893570794839217,9196,sl,rdflex,0.9291330051401268,-0.03997150843425906,0.04370433982477142,0.08367584825903049,
approved,0.2,4,-0.005070433499488751,0.021577026804685703,-0.2349922232282553,9196,nocov,rdflex,0.8142147692015965,-0.047343824067422935,0.03720295706844544,0.08454678113586837,
approved,0.2,4,0.003994301039283922,0.022518987771239778,0.17737480387041468,9196,ridge,rdflex,0.8592139971017664,-0.040116286847697226,0.04813070603921179,0.08824699288690901,
approved,0.2,4,0.0032115993598620845,0.022358614653843673,0.14364035561165583,9196,lasso,rdflex,0.8857844719127953,-0.04080716291368598,0.04703367882560517,0.08784084173929116,
approved,0.2,4,0.0027925821832447944,0.02106779177685501,0.1325522016176709,9196,rf,rdflex,0.894547536319347,-0.0384491566613504,0.044034321027839995,0.0824834776891904,
approved,0.2,4,0.0037462913776467903,0.02183262132074714,0.17159146043937282,9196,lgbm,rdflex,0.8637587214583683,-0.03923598901545504,0.046728571770748614,0.08596456078620365,
approved,0.2,4,0.005471433834200782,0.02142117066300271,0.25542179371413604,9196,xgb,rdflex,0.7983973399508301,-0.036513289171970525,0.04745615684037209,0.08396944601234262,
approved,0.2,4,0.005076642068122413,0.02241315082730714,0.22650282895242327,9196,nnet,rdflex,0.8208103592163261,-0.03852392655849398,0.04801950140990954,0.08654342796840353,
approved,0.2,4,0.0030185934729554022,0.021676211421021028,0.13925835167062675,9196,sl,rdflex,0.8892459996840494,-0.039596149794137114,0.04550318717943241,0.08509933697356953,
approved,auto,4,-0.005003040474415026,0.021575784771941133,-0.23188220161156675,9196,nocov,rdflex,0.8166295088544849,-0.04730492707622452,0.03729884612739447,0.08460377320361899,
approved,auto,4,0.0034478541743373763,0.02230934160053862,0.1545475539383078,9196,ridge,rdflex,0.8771780189609554,-0.04027765188151948,0.047173360230194236,0.08745101211171372,
approved,auto,4,0.002152704705951149,0.021967038854264966,0.09799703638859797,9196,lasso,rdflex,0.9219346466611957,-0.040817750081837474,0.04520300345958639,0.08602075354142386,
approved,auto,4,0.0018818985365086005,0.021179572562408232,0.08885441530811604,9196,rf,rdflex,0.9291976115072389,-0.03949477797957848,0.043673495565009386,0.08316827354458786,
approved,auto,4,0.002366740309741768,0.021857766764687116,0.10827914558798461,9196,lgbm,rdflex,0.9137742647537758,-0.03984841730324093,0.04458189792272446,0.08443031522596539,
approved,auto,4,0.005363206474536324,0.02155625207974107,0.24880050830249645,9196,xgb,rdflex,0.8035150978997772,-0.036668871210462264,0.04739528415953491,0.08406415536999717,
approved,auto,4,0.0031305089810430738,0.02223351113728026,0.14080137688167307,9196,nnet,rdflex,0.8880268553088682,-0.040089220830555466,0.046686960066049346,0.08677618089660481,
approved,auto,4,0.0016199589346234471,0.021566599738577212,0.07511424861869852,9196,sl,rdflex,0.9401238110943586,-0.04046281140750157,0.04381988025758663,0.0842826916650882,
originated,0.01,1,0.03536043115919346,0.017911186147469015,1.974209349847562,28150,nocov,rdflex,0.048357943296978144,0.0002745293289079173,0.070446332989479,0.07017180366057107,
originated,0.01,1,0.030182697638497,0.01795759964225422,1.6807757294843089,28150,ridge,rdflex,0.09280648459816751,-0.005003783614859106,0.0653691788918531,0.07037296250671221,
originated,0.01,1,0.03227991787894867,0.017927149925080346,1.8006162727399624,28150,lasso,rdflex,0.07176338252366359,-0.002866539108099961,0.06730104466476483,0.07016758377286479,
originated,0.01,1,0.03514707116464436,0.017871112911869325,1.9666973924886901,28150,rf,rdflex,0.04921810769001787,5.475850945142052e-05,0.07014243818022685,0.07008767967077542,
originated,0.01,1,0.03455028444814434,0.018012254397399115,1.918154367902623,28150,lgbm,rdflex,0.05509144037418406,-0.0006068397361903011,0.0697534168935985,0.0703602566297888,
originated,0.01,1,0.033004191925436875,0.017844446252657464,1.8495497959496368,28150,xgb,rdflex,0.06437846441496047,-0.001970280053832485,0.06797866390470624,0.06994894395853872,
originated,0.01,1,0.02919158357156587,0.01800717433235472,1.621108511129109,28150,nnet,rdflex,0.10499436897809655,-0.006199447689748689,0.06483800938424397,0.07103745707399266,
originated,0.01,1,,,,28150,sl,rdflex,,,,,
originated,0.02,1,0.0352751182692837,0.017912773409501977,1.969271729333199,28150,nocov,rdflex,0.04892189579241187,0.00018389966245850597,0.07038350901513432,0.07019960935267582,
originated,0.02,1,0.0296264730562184,0.018040015829977267,1.6422642494020323,28150,ridge,rdflex,0.10053525267676597,-0.005731308251069496,0.0649842543635063,0.07071556261457579,
originated,0.02,1,0.0317252145134447,0.017966316646597886,1.765816284856151,28150,lasso,rdflex,0.07742667550892267,-0.003451086589051737,0.06690151561594113,0.07035260220499287,
originated,0.02,1,0.03224788056463347,0.017985490613008748,1.7929942117513804,28150,rf,rdflex,0.07297384960962859,-0.002904234080071684,0.06739999520933862,0.0703042292894103,
originated,0.02,1,0.035061945522227446,0.01819673626123481,1.9268260537974178,28150,lgbm,rdflex,0.05400131140185632,-0.0006030021859668167,0.07072689323042171,0.07132989541638853,
originated,0.02,1,0.03305030369134266,0.01799614019470997,1.8365217948823223,28150,xgb,rdflex,0.06628052172472527,-0.002250374783659269,0.06835098216634458,0.07060135695000386,
originated,0.02,1,0.030576763237163414,0.018108149577063557,1.688563655112119,28150,nnet,rdflex,0.09130308063734502,-0.004906098234082189,0.06605962470840901,0.0709657229424912,
originated,0.02,1,,,,28150,sl,rdflex,,,,,
originated,0.03,1,0.0352381255577477,0.017906233537331024,1.9679250515907234,28150,nocov,rdflex,0.04907666189474959,0.00014770077983511376,0.07032855033566028,0.07018084955582517,
originated,0.03,1,0.029989888254167884,0.018116969679909,1.6553479298155187,28150,ridge,rdflex,0.09785394174630091,-0.005522315849267424,0.0655020923576032,0.07102440820687062,
originated,0.03,1,0.03234022216212128,0.018057548343117128,1.7909530988157747,28150,lasso,rdflex,0.07330082167338861,-0.003036457176674154,0.06762900871536733,0.07066546589204148,
