securitized,diff_log_loan_amount,below_limit,applicant_income_log,log_loan_amount,agency_1,agency_2,agency_3,agency_5,agency_7,agency_9,loan_purpose,occupancy,year
0.0,-0.0416216746908197,1.0,4.477336814478207,5.991464547107982,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2015
1.0,-0.1195832161605316,1.0,5.0238805208462765,5.91350300563827,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2015
0.0,-0.1469821903486456,1.0,4.02535169073515,5.886104031450156,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2015
1.0,-0.0024009615375382,1.0,4.8283137373023015,6.030685260261263,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2015
1.0,-0.0542004568976794,1.0,4.6443908991413725,5.978885764901122,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2015
1.0,0.0,1.0,4.663439094112067,6.0330862217988015,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2015
0.0,0.0,1.0,5.220355825078324,6.0330862217988015,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2015
0.0,-0.0981920261792135,1.0,6.144185634125646,5.934894195619588,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2015
1.0,-0.0929149690783699,1.0,4.919980925828125,5.940171252720432,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2015
0.0,-0.0618243820083392,1.0,4.700480365792417,5.971261839790462,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0669394826751093,1.0,6.580639137284949,5.966146739123692,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0536885051135049,0.0,6.3080984415095305,6.0867747269123065,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1837614418519422,1.0,5.736572297479192,5.849324779946859,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1195832161605316,1.0,4.90527477843843,5.91350300563827,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.13318886821631,1.0,5.099866427824199,5.899897353582492,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.195355774632862,1.0,4.969813299576001,5.83773044716594,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0416216746908197,1.0,4.356708826689592,5.991464547107982,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1497638333105229,1.0,4.454347296253507,5.883322388488279,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1497638333105229,1.0,4.060443010546419,5.883322388488279,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1323316324326189,0.0,4.59511985013459,6.16541785423142,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0955500167163752,1.0,4.174387269895637,5.937536205082426,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0567353125008676,1.0,5.645446897643238,5.976350909297934,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.172299998332936,1.0,4.74493212836325,5.860786223465865,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1089511837885544,0.0,5.605802066295998,6.142037405587356,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1666181648655049,1.0,4.634728988229636,5.8664680569332965,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0567353125008676,1.0,4.653960350157523,5.976350909297934,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,5.459585514144159,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.138683387533951,1.0,4.941642422609304,5.8944028342648505,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,5.402677381872279,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0915971690954036,0.0,6.566672429803241,6.124683390894205,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1666181648655049,1.0,4.61512051684126,5.8664680569332965,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1469821903486456,1.0,4.718498871295094,5.886104031450156,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1751530673153425,1.0,4.672828834461906,5.857933154483459,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0567353125008676,1.0,4.68213122712422,5.976350909297934,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0902868466721003,1.0,4.867534450455582,5.942799375126701,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1222895777582744,1.0,5.209486152841421,5.910796644040527,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.158155490946771,1.0,4.663439094112067,5.87493073085203,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,4.852030263919617,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1141923675256553,1.0,5.501258210544727,5.918893854273146,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1837614418519422,1.0,4.983606621708336,5.849324779946859,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,5.375278407684165,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0416216746908197,1.0,5.541263545158426,5.991464547107982,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0169290621004476,1.0,4.718498871295094,6.016157159698354,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1751530673153425,1.0,5.44673737166631,5.857933154483459,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.727387818712341,5.991464547107982,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0720808821755278,1.0,5.886104031450156,5.961005339623274,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0828059036842328,0.0,6.529418838262226,6.115892125483034,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0491326885776448,0.0,5.081404364984463,6.082218910376446,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1061601958283908,1.0,5.472270673671475,5.926926025970411,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0720808821755278,1.0,5.2832037287379885,5.961005339623274,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1751530673153425,1.0,4.882801922586371,5.857933154483459,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.13318886821631,1.0,5.978885764901122,5.899897353582492,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,5.41610040220442,5.991464547107982,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,4.727387818712341,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1666181648655049,1.0,4.6443908991413725,5.8664680569332965,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0824436692110746,1.0,5.44673737166631,5.950642552587727,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,5.0106352940962555,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1751530673153425,1.0,6.352629396319567,5.857933154483459,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,5.1298987149230735,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.158155490946771,1.0,4.948759890378168,5.87493073085203,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.382026634673881,5.991464547107982,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1924445644254033,1.0,4.31748811353631,5.840641657373398,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0144930073025673,1.0,4.454347296253507,6.018593214496234,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0441248049089377,1.0,5.429345628954441,5.988961416889864,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0416216746908197,1.0,4.867534450455582,5.991464547107982,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1469821903486456,1.0,4.68213122712422,5.886104031450156,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1924445644254033,1.0,4.672828834461906,5.840641657373398,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0772488523339705,1.0,5.493061443340548,5.955837369464831,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.180883742024327,1.0,4.844187086458591,5.8522024797744745,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1694550462007047,1.0,4.969813299576001,5.863631175598097,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0441248049089377,1.0,5.365976015021851,5.988961416889864,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.076161360965564,0.0,5.402677381872279,6.1092475827643655,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0048077015681036,1.0,5.099866427824199,6.028278520230698,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0850512326181558,1.0,4.465908118654584,5.948034989180646,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1714715407698888,0.0,5.472270673671475,6.20455776256869,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.076161360965564,0.0,5.480638923341991,6.1092475827643655,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1866474467410768,1.0,5.438079308923196,5.846438775057725,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,4.962844630259907,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,5.19295685089021,6.0330862217988015,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.13318886821631,1.0,4.007333185232471,5.899897353582492,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0618243820083392,1.0,4.867534450455582,5.971261839790462,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,5.030437921392435,5.991464547107982,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1815218766233899,0.0,5.159055299214529,6.214608098422191,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1302285822358397,0.0,5.455321115357702,6.163314804034641,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0536885051135049,0.0,7.254884810077338,6.0867747269123065,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,5.755742213586912,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,4.477336814478207,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1217718722176162,0.0,5.342334251964811,6.154858094016418,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1751530673153425,1.0,5.5053315359323625,5.857933154483459,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,3.367295829986474,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0422598092898827,0.0,5.703782474656201,6.075346031088684,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.180883742024327,1.0,4.477336814478207,5.8522024797744745,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1553504400191627,1.0,4.394449154672439,5.877735781779639,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0981920261792135,1.0,4.143134726391533,5.934894195619588,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0242730363562069,1.0,6.09807428216624,6.008813185442595,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0559586536480445,0.0,4.875197323201151,6.089044875446846,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1067983304274537,0.0,5.762051382780177,6.139884552226255,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1694492953891213,0.0,5.288267030694535,6.202535517187923,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,4.852030263919617,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0048077015681036,1.0,3.784189633918261,6.028278520230698,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,4.804021044733257,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0929149690783699,1.0,4.30406509320417,5.940171252720432,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1469821903486456,1.0,4.941642422609304,5.886104031450156,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,5.817111159963204,5.991464547107982,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,4.948759890378168,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1469821903486456,1.0,4.890349128221754,5.886104031450156,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,6.7226297948554485,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1815218766233899,0.0,5.8289456176102075,6.214608098422191,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0695068781803556,1.0,4.787491742782046,5.963579343618446,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.076161360965564,0.0,4.465908118654584,6.1092475827643655,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1195832161605316,1.0,4.634728988229636,5.91350300563827,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.138683387533951,1.0,6.171700597410915,5.8944028342648505,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1061601958283908,1.0,4.897839799950911,5.926926025970411,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1815218766233899,0.0,5.3471075307174685,6.214608098422191,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,6.100318952020064,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,5.204006687076795,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0213531244705693,0.0,5.111987788356544,6.054439346269371,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1815218766233899,0.0,6.073044534100405,6.214608098422191,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1815218766233899,0.0,5.030437921392435,6.214608098422191,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1469821903486456,1.0,4.442651256490317,5.886104031450156,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1924445644254033,1.0,5.181783550292085,5.840641657373398,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0048077015681036,1.0,5.41610040220442,6.028278520230698,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,5.720311776607412,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,5.545177444479562,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1115078021549855,1.0,4.584967478670572,5.921578419643816,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1406998821031351,0.0,5.648974238161206,6.173786103901937,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1359323541620609,1.0,5.288267030694535,5.8971538676367405,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1497638333105229,1.0,4.634728988229636,5.883322388488279,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1168841591913665,1.0,4.852030263919617,5.916202062607435,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1694492953891213,0.0,5.313205979041787,6.202535517187923,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1323316324326189,0.0,5.71042701737487,6.16541785423142,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1694550462007047,1.0,5.529429087511423,5.863631175598097,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.031671343837651,1.0,5.6937321388027,6.001414877961151,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0542004568976794,1.0,4.787491742782046,5.978885764901122,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1469821903486456,1.0,5.198497031265826,5.886104031450156,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.13318886821631,1.0,4.787491742782046,5.899897353582492,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,5.247024072160486,6.0330862217988015,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.13318886821631,1.0,4.553876891600541,5.899897353582492,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.852030263919617,5.991464547107982,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0643786618134356,1.0,5.049856007249537,5.968707559985366,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1837614418519422,1.0,4.31748811353631,5.849324779946859,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0144930073025673,1.0,4.955827057601261,6.018593214496234,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1469821903486456,1.0,5.19295685089021,5.886104031450156,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0649880603674386,0.0,4.941642422609304,6.09807428216624,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1304528883974356,1.0,4.553876891600541,5.902633333401366,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0902868466721003,1.0,5.634789603169249,5.942799375126701,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0416216746908197,1.0,5.123963979403259,5.991464547107982,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1323316324326189,0.0,4.836281906951478,6.16541785423142,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1553504400191627,1.0,5.19295685089021,5.877735781779639,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0536885051135049,0.0,5.19295685089021,6.0867747269123065,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1304528883974356,1.0,4.836281906951478,5.902633333401366,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0929149690783699,1.0,4.969813299576001,5.940171252720432,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.076161360965564,0.0,5.840641657373398,6.1092475827643655,0.0,1.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1751530673153425,1.0,5.703782474656201,5.857933154483459,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,0.1067983304274537,0.0,5.572154032177765,6.139884552226255,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1088304243842692,1.0,5.0106352940962555,5.924255797414532,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1195832161605316,1.0,6.282266746896006,5.91350300563827,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0669394826751093,1.0,4.820281565605037,5.966146739123692,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,5.303304908059076,6.0330862217988015,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,5.111987788356544,6.0330862217988015,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0144930073025673,1.0,4.61512051684126,6.018593214496234,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1751530673153425,1.0,4.8283137373023015,5.857933154483459,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,0.1406998821031351,0.0,6.163314804034641,6.173786103901937,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0720808821755278,1.0,4.394449154672439,5.961005339623274,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1061601958283908,1.0,4.672828834461906,5.926926025970411,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.195355774632862,1.0,5.572154032177765,5.83773044716594,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0267330621970689,1.0,6.1092475827643655,6.0063531596017325,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0024009615375382,1.0,5.0238805208462765,6.030685260261263,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.172299998332936,1.0,5.220355825078324,5.860786223465865,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0416216746908197,1.0,4.969813299576001,5.991464547107982,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1497638333105229,1.0,5.288267030694535,5.883322388488279,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,5.356586274672012,6.0330862217988015,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0024009615375382,1.0,5.267858159063328,6.030685260261263,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,0.1815218766233899,0.0,5.991464547107982,6.214608098422191,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1469821903486456,1.0,4.276666119016055,5.886104031450156,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0516720105443209,1.0,4.430816798843313,5.981414211254481,0.0,0.0,1.0,0.0,0.0,0.0,1,1,2007
0.0,0.1815218766233899,0.0,4.700480365792417,6.214608098422191,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,5.0106352940962555,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0422598092898827,0.0,4.663439094112067,6.075346031088684,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1302285822358397,0.0,5.3230099791384085,6.163314804034641,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0720808821755278,1.0,5.225746673713202,5.961005339623274,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,6.214608098422191,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1637893086650272,1.0,5.241747015059643,5.869296913133774,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.1238927637867535,0.0,5.602118820879701,6.156978985585555,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1780142995963745,1.0,4.499809670330265,5.855071922202427,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0516720105443209,1.0,5.886104031450156,5.981414211254481,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.02181904739464,1.0,4.700480365792417,6.0112671744041615,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,0.0,1.0,6.198478716492308,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1061601958283908,1.0,5.147494476813453,5.926926025970411,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.13318886821631,1.0,5.429345628954441,5.899897353582492,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0618243820083392,1.0,5.267858159063328,5.971261839790462,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0669394826751093,1.0,5.19295685089021,5.966146739123692,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1866474467410768,1.0,4.553876891600541,5.846438775057725,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0072202479734873,1.0,5.356586274672012,6.025865973825314,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1222895777582744,1.0,5.030437921392435,5.910796644040527,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0669394826751093,1.0,4.8283137373023015,5.966146739123692,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0592766099295403,1.0,4.499809670330265,5.973809611869261,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1034970784089068,1.0,4.174387269895637,5.929589143389895,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,4.290459441148391,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1061601958283908,1.0,3.970291913552122,5.926926025970411,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.05141319127637,0.0,4.969813299576001,6.084499413075172,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,5.288267030694535,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1694550462007047,1.0,4.762173934797756,5.863631175598097,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.1304528883974356,1.0,5.087596335232384,5.902633333401366,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1751530673153425,1.0,5.666426688112432,5.857933154483459,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0981402676843394,0.0,5.683579767338681,6.131226489483141,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.13318886821631,1.0,4.997212273764115,5.899897353582492,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.0824436692110746,1.0,4.852030263919617,5.950642552587727,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,5.153291594497779,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,-0.1469821903486456,1.0,4.330733340286331,5.886104031450156,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
0.0,0.0,1.0,5.298317366548036,6.0330862217988015,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2007
1.0,-0.0772488523339705,1.0,4.852030263919617,5.955837369464831,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2007
0.0,0.0399583123016036,0.0,1.3862943611198906,6.073044534100405,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2007
0.0,-0.0720808821755278,1.0,5.966146739123692,5.961005339623274,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2007
0.0,-0.1469821903486456,1.0,5.153291594497779,5.886104031450156,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2007
0.0,-0.0516720105443209,1.0,5.19295685089021,5.981414211254481,0.0,0.0,0.0,1.0,0.0,0.0,1,1,2007
0.0,-0.1250032836298702,1.0,4.543294782270004,5.908082938168931,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2007
