approved,diff_log_loan_amount,below_limit,applicant_income_log,log_loan_amount,agency_1,agency_2,agency_3,agency_5,agency_7,agency_9,loan_purpose,occupancy,year
1.0,-0.0921177279292209,1.0,4.859812404361672,5.793013608384144,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0386925612556403,1.0,4.465908118654584,5.846438775057725,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.027198181829906,1.0,4.787491742782046,5.857933154483459,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.104387820521036,1.0,4.564348191467836,5.780743515792329,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0147660172691264,0.0,4.5217885770490405,5.899897353582492,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
0.0,-0.1681036349071432,1.0,4.248495242049359,5.717027701406222,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1455539239478982,0.0,4.969813299576001,6.030685260261263,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1846877629226782,1.0,5.0106352940962555,5.700443573390687,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
0.0,-0.1747043189384953,1.0,4.343805421853684,5.71042701737487,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
0.0,-0.116810340519593,1.0,4.68213122712422,5.768320995793772,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
0.0,0.0120225313233754,0.0,4.672828834461906,5.8971538676367405,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
0.0,-0.1648195597059532,1.0,5.429345628954441,5.720311776607412,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1063332107946166,0.0,4.836281906951478,5.991464547107982,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
0.0,0.0962828749411155,0.0,4.859812404361672,5.981414211254481,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
0.0,-0.1681036349071432,1.0,4.700480365792417,5.717027701406222,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1681036349071432,1.0,4.406719247264253,5.717027701406222,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1334618781828691,0.0,4.564348191467836,6.018593214496234,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0982339549466573,1.0,4.672828834461906,5.786897381366708,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1485590388341728,1.0,4.68213122712422,5.736572297479192,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
0.0,-0.1681036349071432,1.0,4.736198448394496,5.717027701406222,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0045983499126647,1.0,4.634728988229636,5.8805329864007,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1846877629226782,1.0,4.3694478524670215,5.700443573390687,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0215001607152682,1.0,4.736198448394496,5.863631175598097,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0215001607152682,1.0,4.68213122712422,5.863631175598097,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
0.0,-0.0710008044882988,1.0,4.406719247264253,5.814130531825066,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.104387820521036,1.0,4.564348191467836,5.780743515792329,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0921177279292209,1.0,4.927253685157205,5.793013608384144,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1947718819893049,1.0,4.836281906951478,5.69035945432406,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0830129609363021,1.0,5.123963979403259,5.802118375377063,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.155031553339791,1.0,5.0238805208462765,5.730099782973574,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0758740033099085,0.0,5.2574953720277815,5.961005339623274,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.025665307727162,0.0,5.953243334287785,5.910796644040527,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1913991975106652,1.0,5.926926025970411,5.6937321388027,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1162835416477854,0.0,5.220355825078324,6.001414877961151,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.104387820521036,1.0,4.787491742782046,5.780743515792329,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1813488616571641,1.0,4.795790545596741,5.703782474656201,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1136902131833492,1.0,6.492239835020471,5.771441123130016,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.104387820521036,1.0,5.147494476813453,5.780743515792329,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0386925612556403,1.0,5.225746673713202,5.846438775057725,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0229516018555662,0.0,5.0106352940962555,5.908082938168931,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1453384241341311,1.0,4.330733340286331,5.739792912179234,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1063332107946166,0.0,5.049856007249537,5.991464547107982,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1293891227264527,1.0,5.236441962829949,5.755742213586912,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1199402335285206,1.0,5.1298987149230735,5.765191102784844,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1455539239478982,0.0,5.19295685089021,6.030685260261263,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0784480073050808,0.0,6.075346031088684,5.963579343618446,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0497628593062229,0.0,5.762051382780177,5.934894195619588,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1846877629226782,1.0,4.584967478670572,5.700443573390687,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0890735855479931,1.0,5.752572638825633,5.796057750765372,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0009726951367907688,0.0,4.927253685157205,5.886104031450156,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1421281485038825,1.0,4.543294782270004,5.7430031878094825,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1813488616571641,1.0,4.718498871295094,5.703782474656201,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1357383504051119,1.0,5.3706380281276624,5.749392985908253,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1713985308039962,1.0,6.1092475827643655,5.713732805509369,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1199402335285206,1.0,4.882801922586371,5.765191102784844,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0337625179597811,0.0,5.19295685089021,5.918893854273146,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.104387820521036,1.0,5.0369526024136295,5.780743515792329,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0739903433366642,1.0,4.77912349311153,5.811140992976701,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1913991975106652,1.0,4.418840607796598,5.6937321388027,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0018089478250864,1.0,5.402677381872279,5.883322388488279,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1947718819893049,1.0,4.454347296253507,5.69035945432406,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0550399164070665,0.0,4.927253685157205,5.940171252720432,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0386925612556403,1.0,5.017279836814924,5.846438775057725,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1230799535331881,1.0,4.634728988229636,5.762051382780177,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0243451128474996,1.0,5.293304824724492,5.860786223465865,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1813488616571641,1.0,6.040254711277414,5.703782474656201,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0550399164070665,0.0,5.733341276897746,5.940171252720432,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1453384241341311,1.0,4.962844630259907,5.739792912179234,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.104387820521036,1.0,5.043425116919247,5.780743515792329,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0861305034770971,0.0,6.091309882077698,5.971261839790462,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1947718819893049,1.0,5.0106352940962555,5.69035945432406,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0550399164070665,0.0,5.365976015021851,5.940171252720432,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0620854408303461,1.0,5.886104031450156,5.823045895483019,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1747043189384953,1.0,5.746203190540153,5.71042701737487,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1485590388341728,1.0,5.225746673713202,5.736572297479192,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1389281457732121,1.0,4.804021044733257,5.746203190540153,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0102006054613346,1.0,4.736198448394496,5.87493073085203,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0962828749411155,0.0,5.0106352940962555,5.981414211254481,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1681036349071432,1.0,5.703782474656201,5.717027701406222,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1747043189384953,1.0,5.91350300563827,5.71042701737487,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0758740033099085,0.0,5.393627546352362,5.961005339623274,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1421281485038825,1.0,5.703782474656201,5.7430031878094825,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0497628593062229,0.0,5.501258210544727,5.934894195619588,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1880378498079604,1.0,5.19295685089021,5.697093486505405,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0629036528672806,0.0,4.927253685157205,5.948034989180646,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0620854408303461,1.0,5.545177444479562,5.823045895483019,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1293891227264527,1.0,5.231108616854587,5.755742213586912,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1199402335285206,1.0,5.560681631015528,5.765191102784844,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1846877629226782,1.0,5.375278407684165,5.700443573390687,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1713985308039962,1.0,5.0689042022202315,5.713732805509369,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0503205992507602,1.0,5.929589143389895,5.834810737062605,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1582835887261682,1.0,5.19295685089021,5.726847747587197,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1038300805764986,0.0,4.948759890378168,5.988961416889864,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1357383504051119,1.0,5.075173815233827,5.749392985908253,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0769888463329211,1.0,5.455321115357702,5.808142489980444,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1389281457732121,1.0,5.298317366548036,5.746203190540153,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1453384241341311,1.0,5.575949103146316,5.739792912179234,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1063332107946166,0.0,5.049856007249537,5.991464547107982,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0962828749411155,0.0,4.897839799950911,5.981414211254481,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1453384241341311,1.0,5.780743515792329,5.739792912179234,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1713985308039962,1.0,5.153291594497779,5.713732805509369,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1913991975106652,1.0,4.969813299576001,5.6937321388027,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0532488590298481,1.0,4.736198448394496,5.831882477283517,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0532488590298481,1.0,5.955837369464831,5.831882477283517,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0364470833304508,0.0,5.087596335232384,5.921578419643816,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0799963673968768,1.0,5.655991810819852,5.805134968916488,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1199402335285206,1.0,6.322565239927284,5.765191102784844,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1013061539836277,1.0,5.564520407322694,5.783825182329737,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1747043189384953,1.0,5.087596335232384,5.71042701737487,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0009726951367907688,0.0,4.6913478822291435,5.886104031450156,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1739918592684315,0.0,6.077642243349034,6.059123195581797,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0444896789399669,1.0,5.7430031878094825,5.840641657373398,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1325586974877319,1.0,5.0369526024136295,5.752572638825633,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1913991975106652,1.0,5.480638923341991,5.6937321388027,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1389281457732121,1.0,5.2832037287379885,5.746203190540153,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1074790130907086,1.0,4.867534450455582,5.777652323222656,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0037466220195154,0.0,4.859812404361672,5.8888779583328805,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1648195597059532,1.0,4.700480365792417,5.720311776607412,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1780210715644896,1.0,4.663439094112067,5.707110264748875,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.155031553339791,1.0,4.770684624465665,5.730099782973574,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1981559799735448,1.0,5.736572297479192,5.68697535633982,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1105797907689565,1.0,4.90527477843843,5.7745515455444085,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1648195597059532,1.0,4.804021044733257,5.720311776607412,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0503205992507602,1.0,4.74493212836325,5.834810737062605,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.104387820521036,1.0,4.406719247264253,5.780743515792329,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
0.0,-0.0561857187031575,1.0,4.51085950651685,5.828945617610208,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0444896789399669,1.0,5.0106352940962555,5.840641657373398,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.116810340519593,1.0,4.634728988229636,5.768320995793772,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1421281485038825,1.0,4.48863636973214,5.7430031878094825,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1615462343609843,1.0,4.74493212836325,5.723585101952381,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1648195597059532,1.0,5.075173815233827,5.720311776607412,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1407346375119491,0.0,4.663439094112067,6.025865973825314,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0561857187031575,1.0,4.77912349311153,5.828945617610208,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1105797907689565,1.0,4.5217885770490405,5.7745515455444085,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0243451128474996,1.0,4.663439094112067,5.860786223465865,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.104387820521036,1.0,5.049856007249537,5.780743515792329,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0860386818528393,1.0,4.812184355372417,5.799092654460526,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0799963673968768,1.0,4.663439094112067,5.805134968916488,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1981559799735448,1.0,4.564348191467836,5.68697535633982,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1455539239478982,0.0,5.049856007249537,6.030685260261263,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1947718819893049,1.0,4.430816798843313,5.69035945432406,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0561857187031575,1.0,4.812184355372417,5.828945617610208,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0799963673968768,1.0,4.543294782270004,5.805134968916488,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1358920130361616,0.0,5.262690188904886,6.021023349349527,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1421281485038825,1.0,5.480638923341991,5.7430031878094825,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0861305034770971,0.0,4.382026634673881,5.971261839790462,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.013013546837949,1.0,4.927253685157205,5.872117789475416,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1293891227264527,1.0,4.700480365792417,5.755742213586912,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.155031553339791,1.0,4.700480365792417,5.730099782973574,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.027198181829906,1.0,4.867534450455582,5.857933154483459,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0175019970880008,0.0,4.795790545596741,5.902633333401366,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0329288565388905,1.0,5.062595033026967,5.8522024797744745,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.104387820521036,1.0,4.430816798843313,5.780743515792329,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0471138511346458,0.0,5.153291594497779,5.932245187448011,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0009726951367907688,0.0,4.836281906951478,5.886104031450156,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0758740033099085,0.0,5.926926025970411,5.961005339623274,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0009726951367907688,0.0,4.867534450455582,5.886104031450156,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1038300805764986,0.0,5.214935757608986,5.988961416889864,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0009726951367907688,0.0,4.060443010546419,5.886104031450156,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1013061539836277,1.0,4.543294782270004,5.783825182329737,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1063332107946166,0.0,5.41610040220442,5.991464547107982,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1285838197294371,0.0,4.867534450455582,6.013715156042802,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1063332107946166,0.0,5.771441123130016,5.991464547107982,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1713985308039962,1.0,4.875197323201151,5.713732805509369,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0890735855479931,1.0,4.663439094112067,5.796057750765372,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1310258233849888,0.0,4.31748811353631,6.016157159698354,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1681036349071432,1.0,4.343805421853684,5.717027701406222,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0561857187031575,1.0,4.605170185988092,5.828945617610208,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0337625179597811,0.0,5.117993812416755,5.918893854273146,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0732933567164169,0.0,4.927253685157205,5.958424693029782,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0444896789399669,1.0,4.499809670330265,5.840641657373398,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0102006054613346,1.0,4.382026634673881,5.87493073085203,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1813488616571641,1.0,4.189654742026425,5.703782474656201,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1681036349071432,1.0,4.356708826689592,5.717027701406222,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.116810340519593,1.0,4.787491742782046,5.768320995793772,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0951711654161115,1.0,4.74493212836325,5.7899601708972535,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1212218232883675,0.0,5.1647859739235145,6.0063531596017325,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0739903433366642,1.0,4.787491742782046,5.811140992976701,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0364470833304508,0.0,4.844187086458591,5.921578419643816,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1981559799735448,1.0,5.2574953720277815,5.68697535633982,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0681119979744195,0.0,4.672828834461906,5.953243334287785,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1880378498079604,1.0,4.564348191467836,5.697093486505405,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0073955545337263,1.0,4.605170185988092,5.877735781779639,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1357383504051119,1.0,5.049856007249537,5.749392985908253,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1453384241341311,1.0,4.499809670330265,5.739792912179234,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0769888463329211,1.0,4.90527477843843,5.808142489980444,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0620854408303461,1.0,4.787491742782046,5.823045895483019,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0982339549466573,1.0,4.836281906951478,5.786897381366708,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
0.0,-0.0073955545337263,1.0,3.9318256327243257,5.877735781779639,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0444578070765295,0.0,5.075173815233827,5.929589143389895,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0739903433366642,1.0,5.0106352940962555,5.811140992976701,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0009726951367907688,0.0,4.897839799950911,5.886104031450156,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1187557307931737,0.0,5.402677381872279,6.003887067106539,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1813488616571641,1.0,5.159055299214529,5.703782474656201,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1455539239478982,0.0,5.41610040220442,6.030685260261263,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0550399164070665,0.0,4.700480365792417,5.940171252720432,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1739918592684315,0.0,5.703782474656201,6.059123195581797,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1669578326110521,0.0,4.634728988229636,6.052089168924417,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0739903433366642,1.0,5.641907070938114,5.811140992976701,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.030059414110938,1.0,4.3694478524670215,5.855071922202427,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0861305034770971,0.0,4.969813299576001,5.971261839790462,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0009726951367907688,0.0,5.19295685089021,5.886104031450156,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1063332107946166,0.0,4.787491742782046,5.991464547107982,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0629036528672806,0.0,5.0369526024136295,5.948034989180646,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1357383504051119,1.0,4.110873864173311,5.749392985908253,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0358065563665057,1.0,4.969813299576001,5.849324779946859,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0830129609363021,1.0,4.653960350157523,5.802118375377063,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.030059414110938,1.0,4.31748811353631,5.855071922202427,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.0337625179597811,0.0,4.584967478670572,5.918893854273146,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,0.1063332107946166,0.0,5.799092654460526,5.991464547107982,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1013061539836277,1.0,4.8283137373023015,5.783825182329737,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.1813488616571641,1.0,4.770684624465665,5.703782474656201,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0158344231795908,1.0,5.0238805208462765,5.869296913133774,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
1.0,-0.0561857187031575,1.0,5.19295685089021,5.828945617610208,0.0,0.0,0.0,0.0,1.0,0.0,1,1,2005
