originated,diff_log_loan_amount,below_limit,applicant_income_log,log_loan_amount,agency_1,agency_2,agency_3,agency_5,agency_7,agency_9,loan_purpose,occupancy,year
1.0,-0.0929149690783699,1.0,4.663439094112067,6.345636360828596,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.1067983304274537,0.0,5.081404364984463,6.54534966033442,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1619078405653216,1.0,4.663439094112067,6.2766434893416445,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0416216746908197,1.0,5.19295685089021,6.396929655216146,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0755232263665011,1.0,4.919980925828125,6.363028103540465,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.1815218766233899,0.0,5.521460917862246,6.620073206530356,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0894123385271683,1.0,5.147494476813453,6.349138991379798,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.158155490946771,1.0,4.48863636973214,6.280395838960195,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0007996801705649759,1.0,5.003946305945459,6.437751649736401,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0416216746908197,1.0,5.3230099791384085,6.396929655216146,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.1815218766233899,0.0,5.497168225293202,6.620073206530356,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0483106628416161,1.0,5.41610040220442,6.39024066706535,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0399583123016027,0.0,4.709530201312334,6.478509642208569,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1286330516804499,1.0,4.465908118654584,6.309918278226516,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0007990411931322328,0.0,4.68213122712422,6.439350371100098,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1469821903486456,1.0,4.418840607796598,6.29156913955832,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0652315403299539,1.0,4.51085950651685,6.373319789577012,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0197869534378236,0.0,5.634789603169249,6.45833828334479,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0789774612345883,1.0,4.8283137373023015,6.359573868672378,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0071684894786123,0.0,5.2832037287379885,6.4457198193855785,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.0384210329827165,0.0,4.7535901911063645,6.476972362889683,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0416216746908197,1.0,5.099866427824199,6.396929655216146,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.1125290051364382,0.0,4.962844630259907,6.551080335043404,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0738005730550552,1.0,5.3471075307174685,6.364750756851911,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1017255987605247,1.0,4.976733742420574,6.336825731146441,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0007990411931322328,0.0,5.081404364984463,6.439350371100098,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1847225183314931,1.0,4.867534450455582,6.253828811575473,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1268165207540512,1.0,5.135798437050262,6.311734809152915,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.0835414682631858,0.0,5.480638923341991,6.522092798170152,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0384210329827165,0.0,5.4680601411351315,6.476972362889683,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0789774612345883,1.0,4.997212273764115,6.359573868672378,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1770596455859241,1.0,4.532599493153256,6.261491684321042,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0316713438376519,1.0,5.713732805509369,6.406879986069314,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1286330516804499,1.0,4.941642422609304,6.309918278226516,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1751530673153425,1.0,5.10594547390058,6.263398262591624,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0635265100788693,1.0,4.927253685157205,6.375024819828097,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1396020830510238,1.0,5.472270673671475,6.298949246855942,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0536885051135049,0.0,5.099866427824199,6.492239835020471,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0166472334331562,0.0,5.1647859739235145,6.455198563340122,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1619078405653216,1.0,5.484796933490655,6.2766434893416445,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0672327302212627,0.0,4.812184355372417,6.505784060128229,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0755232263665011,1.0,5.10594547390058,6.363028103540465,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.034977131972151,1.0,5.389071729816501,6.403574197934815,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.1680988562912491,0.0,5.272999558563747,6.606650186198215,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0399563953717585,1.0,6.192362489474872,6.398594934535208,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.089406587715584,0.0,5.459585514144159,6.52795791762255,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.041493232019687,0.0,5.135798437050262,6.480044561926653,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0687263824780455,0.0,5.075173815233827,6.507277712385012,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1675628980486667,1.0,4.3694478524670215,6.270988431858299,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,-0.0416216746908197,1.0,6.175867270105761,6.396929655216146,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,-0.1694550462007047,1.0,4.553876891600541,6.269096283706261,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1304528883974356,1.0,5.10594547390058,6.3080984415095305,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0384210329827165,0.0,5.58724865840025,6.476972362889683,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0384210329827165,0.0,6.741700694652055,6.476972362889683,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.1788516480675115,0.0,4.997212273764115,6.617402977974478,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.0071684894786123,0.0,5.560681631015528,6.4457198193855785,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1847225183314931,1.0,5.541263545158426,6.253828811575473,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0316713438376519,1.0,5.926926025970411,6.406879986069314,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1231933283846311,1.0,5.564520407322694,6.315358001522335,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0071684894786123,0.0,5.66988092298052,6.4457198193855785,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1396020830510238,1.0,5.049856007249537,6.298949246855942,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0536885051135049,0.0,5.1647859739235145,6.492239835020471,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0499899243613359,1.0,5.480638923341991,6.38856140554563,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.1788516480675115,0.0,5.43372200355424,6.617402977974478,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1017255987605247,1.0,5.298317366548036,6.336825731146441,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0166472334331562,0.0,4.948759890378168,6.455198563340122,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0929149690783699,1.0,5.087596335232384,6.345636360828596,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0384210329827165,0.0,5.521460917862246,6.476972362889683,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.1761742702967943,0.0,6.715383386334681,6.61472560020376,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.041493232019687,0.0,5.420534999272286,6.480044561926653,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.1125290051364382,0.0,4.890349128221754,6.551080335043404,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.052172204595541,0.0,5.298317366548036,6.490723534502507,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1286330516804499,1.0,5.0106352940962555,6.309918278226516,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1469821903486456,1.0,4.74493212836325,6.29156913955832,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0612357107488881,0.0,5.0689042022202315,6.499787040655854,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,-0.0169290621004485,1.0,5.459585514144159,6.421622267806518,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1286330516804499,1.0,5.351858133476067,6.309918278226516,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.1039206305998385,0.0,5.673323267171493,6.542471960506805,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.1406998821031351,0.0,5.552959584921617,6.579251212010101,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0353393664453083,0.0,6.1092475827643655,6.473890696352274,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0416216746908197,1.0,6.20455776256869,6.396929655216146,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.1406998821031351,0.0,5.220355825078324,6.579251212010101,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.1406998821031351,0.0,5.298317366548036,6.579251212010101,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.041493232019687,0.0,5.10594547390058,6.480044561926653,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0618243820083392,1.0,5.0106352940962555,6.376726947898627,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,-0.1600299057411218,1.0,4.30406509320417,6.278521424165844,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0824436692110746,1.0,4.77912349311153,6.356107660695892,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0229168464467512,0.0,5.3706380281276624,6.461468176353717,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0536885051135049,0.0,4.941642422609304,6.492239835020471,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0384210329827165,0.0,5.19295685089021,6.476972362889683,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0213531244705684,0.0,6.584791392385716,6.459904454377535,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0430257993694649,0.0,5.170483995038151,6.481577129276431,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0669394826751093,1.0,5.4510384535657,6.371611847231857,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0416216746908197,1.0,6.111467339502679,6.396929655216146,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0384210329827165,0.0,4.718498871295094,6.476972362889683,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0166472334331562,0.0,5.1647859739235145,6.455198563340122,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1250032836298711,1.0,4.90527477843843,6.313548046277095,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0007990411931322328,0.0,4.997212273764115,6.439350371100098,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1619078405653216,1.0,5.0106352940962555,6.2766434893416445,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.034977131972151,1.0,5.572154032177765,6.403574197934815,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1359323541620609,1.0,5.342334251964811,6.302618975744905,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0088318518678285,1.0,5.0106352940962555,6.429719478039138,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1866474467410777,1.0,5.0106352940962555,6.251903883165888,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1885760876474833,1.0,5.135798437050262,6.249975242259483,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0024009615375382,1.0,4.844187086458591,6.436150368369428,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.0597308195694674,0.0,5.198497031265826,6.498282149476434,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0333228718761242,1.0,5.159055299214529,6.405228458030842,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0835414682631858,0.0,5.703782474656201,6.522092798170152,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1656743233607986,1.0,5.176149732573829,6.272877006546167,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.0835414682631858,0.0,5.545177444479562,6.522092798170152,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.034977131972151,1.0,6.253828811575473,6.403574197934815,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.1815218766233899,0.0,5.099866427824199,6.620073206530356,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,-0.0432897317915168,1.0,4.812184355372417,6.395261598115449,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,-0.0929149690783699,1.0,4.406719247264253,6.345636360828596,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0929149690783699,1.0,4.51085950651685,6.345636360828596,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.1125290051364382,0.0,5.099866427824199,6.551080335043404,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.155862129842812,0.0,5.552959584921617,6.594413459749778,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1544171688361642,1.0,4.948759890378168,6.284134161070802,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0952375080263774,0.0,4.919980925828125,6.533788837933344,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0024009615375382,1.0,5.087596335232384,6.436150368369428,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1177830356563838,1.0,4.48863636973214,6.320768294250582,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0981402676843385,0.0,4.718498871295094,6.536691597591305,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.1815218766233899,0.0,6.1224928095143865,6.620073206530356,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1124018567518669,1.0,5.14166355650266,6.326149473155099,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1751530673153425,1.0,4.795790545596741,6.263398262591624,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.1406998821031351,0.0,5.0369526024136295,6.579251212010101,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1506927697451816,1.0,4.605170185988092,6.2878585601617845,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0072202479734873,1.0,4.919980925828125,6.431331081933479,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0250923727396088,1.0,5.8998973535824915,6.413458957167357,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,-0.0416216746908197,1.0,5.480638923341991,6.396929655216146,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0007990411931322328,0.0,4.624972813284271,6.439350371100098,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.155862129842812,0.0,5.117993812416755,6.594413459749778,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0981920261792144,1.0,4.897839799950911,6.340359303727752,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.0384210329827165,0.0,5.1647859739235145,6.476972362889683,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.1462400624787498,0.0,5.153291594497779,6.584791392385716,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.0627383406334232,0.0,4.912654885736052,6.501289670540389,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0103380642398915,0.0,5.3706380281276624,6.448889394146858,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.1626787888219105,0.0,5.5053315359323625,6.601230118728877,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0416216746908197,1.0,5.19295685089021,6.396929655216146,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1106145461777714,1.0,4.912654885736052,6.327936783729195,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0104460572223699,1.0,5.111987788356544,6.428105272684596,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1286330516804499,1.0,5.480638923341991,6.309918278226516,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0499899243613359,1.0,4.882801922586371,6.38856140554563,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,-0.0416216746908197,1.0,4.836281906951478,6.396929655216146,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1713507813656036,1.0,4.787491742782046,6.267200548541362,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.0071684894786123,0.0,5.247024072160486,6.4457198193855785,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1751530673153425,1.0,4.700480365792417,6.263398262591624,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,-0.0755232263665011,1.0,5.278114659230517,6.363028103540465,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1106145461777714,1.0,4.787491742782046,6.327936783729195,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1231933283846311,1.0,6.040254711277414,6.315358001522335,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.0368813867971242,0.0,5.123963979403259,6.47543271670409,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0929149690783699,1.0,5.308267697401205,6.345636360828596,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,-0.1286330516804499,1.0,4.127134385045092,6.309918278226516,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.0835414682631858,0.0,4.969813299576001,6.522092798170152,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0039888365612323,0.0,5.272999558563747,6.442540166468199,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.0476094590371225,0.0,4.990432586778736,6.486160788944089,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0182183256651971,0.0,5.3471075307174685,6.456769655572163,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1469821903486456,1.0,5.1298987149230735,6.29156913955832,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,-0.0416216746908197,1.0,5.10594547390058,6.396929655216146,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,-0.0720808821755278,1.0,4.61512051684126,6.366470447731438,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1847225183314931,1.0,4.605170185988092,6.253828811575473,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0755232263665011,1.0,4.836281906951478,6.363028103540465,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.158155490946771,1.0,4.634728988229636,6.280395838960195,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1866474467410777,1.0,4.727387818712341,6.251903883165888,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0964299111858144,1.0,5.0238805208462765,6.342121418721152,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0007990411931322328,0.0,4.844187086458591,6.439350371100098,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1751530673153425,1.0,5.5909869805108565,6.263398262591624,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0686503470787389,1.0,5.560681631015528,6.369900982828227,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.158155490946771,1.0,4.718498871295094,6.280395838960195,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0824436692110746,1.0,4.890349128221754,6.356107660695892,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1414420099730309,1.0,4.844187086458591,6.297109319933935,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0007996801705649759,1.0,4.867534450455582,6.437751649736401,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1637893086650272,1.0,4.499809670330265,6.274762021241939,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,-0.1396020830510238,1.0,4.07753744390572,6.298949246855942,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0416216746908197,1.0,4.709530201312334,6.396929655216146,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0007990411931322328,0.0,4.634728988229636,6.439350371100098,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1770596455859241,1.0,5.2832037287379885,6.261491684321042,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1982754847361967,1.0,4.700480365792417,6.240275845170769,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1250032836298711,1.0,4.882801922586371,6.313548046277095,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0432897317915168,1.0,4.3694478524670215,6.395261598115449,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,-0.1177830356563838,1.0,4.867534450455582,6.320768294250582,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,-0.1052717017672755,1.0,5.420534999272286,6.333279628139691,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,0.1125290051364382,0.0,5.53338948872752,6.551080335043404,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,0.0952375080263774,0.0,4.7535901911063645,6.533788837933344,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,-0.1124018567518669,1.0,4.912654885736052,6.326149473155099,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,-0.0964299111858144,1.0,5.267858159063328,6.342121418721152,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,-0.1847225183314931,1.0,4.852030263919617,6.253828811575473,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,0.0071684894786123,0.0,4.762173934797756,6.4457198193855785,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,-0.0007996801705649759,1.0,4.762173934797756,6.437751649736401,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,-0.0024009615375382,1.0,4.700480365792417,6.436150368369428,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,0.0908675083552594,0.0,5.659482215759621,6.529418838262226,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,0.1626787888219105,0.0,5.966146739123692,6.601230118728877,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,-0.1694550462007047,1.0,4.727387818712341,6.269096283706261,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,-0.0007996801705649759,1.0,5.099866427824199,6.437751649736401,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,0.1295265815050097,0.0,5.087596335232384,6.568077911411976,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,-0.0929149690783699,1.0,5.062595033026967,6.345636360828596,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,0.0306989868888063,0.0,5.135798437050262,6.4692503167957724,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,-0.1377655352437221,1.0,4.6443908991413725,6.300785794663244,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,-0.1322760429589502,1.0,4.0943445622221,6.306275286948016,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,-0.0283764479407988,1.0,4.997212273764115,6.410174881966167,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,0.0476094590371225,0.0,3.7376696182833684,6.486160788944089,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,0.1544932042354707,0.0,4.718498871295094,6.593044534142437,1.0,0.0,0.0,0.0,0.0,0.0,1,1,2016
1.0,0.1680988562912491,0.0,4.836281906951478,6.606650186198215,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1732501171692559,1.0,4.48863636973214,6.26530121273771,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,0.0981402676843385,0.0,4.890349128221754,6.536691597591305,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1286330516804499,1.0,4.553876891600541,6.309918278226516,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0584287930072013,1.0,5.762051382780177,6.380122536899765,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0964299111858144,1.0,5.44673737166631,6.342121418721152,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1106145461777714,1.0,4.859812404361672,6.327936783729195,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0088318518678285,1.0,4.736198448394496,6.429719478039138,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
0.0,0.0642387160086572,0.0,4.770684624465665,6.502790045915623,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0416216746908197,1.0,4.990432586778736,6.396929655216146,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.1544171688361642,1.0,4.997212273764115,6.284134161070802,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
1.0,-0.0169290621004485,1.0,4.700480365792417,6.421622267806518,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2016
